Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779587	0.553124389471182	0.334322476270875	H1-ESC	20278
SRR1779588	-1.56813363092982	-0.556016361829558	H1-ESC	2078
SRR1779589	-1.2494938756808	-1.62977091085605	H1-ESC	111022
SRR1779590	0.95133419972814	-2.26043448459796	H1-ESC	14420
SRR1779591	-1.50236681955897	1.76523783195325	H1-ESC	2492
SRR1779592	0.619533500494131	0.800404691580018	H1-ESC	57986
SRR1779593	-0.696255245385996	-0.924250295874396	H1-ESC	17374
SRR1779594	0.264401159109243	0.35270586002179	H1-ESC	80170
SRR1779595	-1.85277489679896	0.00755348193951511	H1-ESC	6992
SRR1779596	-2.84719018000208	0.41703965652295	H1-ESC	32936
SRR1779597	0.0550515268460599	0.101980709913453	H1-ESC	3712
SRR1779598	1.96919282418645	0.405766630056581	H1-ESC	27526
SRR1779599	-0.863460817514292	-0.632805651542464	H1-ESC	99860
SRR1779600	-1.02333239573084	0.289864921453675	H1-ESC	30034
SRR1779601	1.78109427434362	1.40791060912915	H1-ESC	2674
SRR1779602	1.54088767510808	-1.9088817597597	H1-ESC	28536
SRR1779603	1.1883997533933	-1.46792725336246	H1-ESC	28316
SRR1779604	0.00264998418248563	-0.583450293657104	H1-ESC	18564
SRR1779605	-0.718051948724619	-2.88388643276385	H1-ESC	5576
SRR1779606	1.41024466496862	1.61169984329053	H1-ESC	3654
SRR1779607	0.690514526189932	-1.16461245578221	H1-ESC	48464
SRR1779608	2.23187746745504	-1.27007610213451	H1-ESC	22884
SRR1779609	-2.07585124033534	-2.24268684398822	H1-ESC	108634
SRR1779610	-1.11798314112269	-2.72490999710254	H1-ESC	9168
SRR1779611	-2.61137656229579	0.458613777044496	H1-ESC	25770
SRR1779612	0.0266091440335599	0.344777607801637	H1-ESC	42362
SRR1779613	1.63124593240178	0.0625726221830454	H1-ESC	67456
SRR1779614	1.76291235429204	-0.787661111470977	H1-ESC	34270
SRR1779615	0.862590036214956	1.34003617751904	H1-ESC	37890
SRR1779616	0.760684690298208	2.04609086501904	H1-ESC	34098
SRR1779617	-1.28904656427943	0.835755848768434	H1-ESC	92724
SRR1779618	0.641232690633902	-0.194685316201964	H1-ESC	61894
SRR1779619	1.81339915734685	1.05942490089246	H1-ESC	18690
SRR1779620	1.33953901273168	-0.223710453626433	H1-ESC	43356
SRR1779621	-0.565013208566538	0.90091052043744	H1-ESC	35972
SRR1779622	-2.37536648768031	-0.195246970769683	H1-ESC	7470
SRR1779623	1.25584860783971	-2.55749187481097	H1-ESC	47810
SRR1779624	-0.132263221917978	1.73258616912671	H1-ESC	4302
SRR1779625	-0.270164528070322	-1.73710391533069	H1-ESC	86928
SRR1779626	2.02439697724737	0.123919391515931	H1-ESC	60018
SRR1779627	-0.363561191736093	-0.536053931829253	H1-ESC	34098
SRR1779628	0.22754999143041	1.740687394026	H1-ESC	48278
SRR1779629	0.80752726537145	-0.30717293035678	H1-ESC	23732
SRR1779630	0.663488826574453	-1.38299328696422	H1-ESC	27624
SRR1779631	-0.619222917734018	2.10641410339185	H1-ESC	75558
SRR1779632	0.146551332296499	-1.50394619118861	H1-ESC	32644
SRR1779633	0.300449809850821	-2.37311670791797	H1-ESC	2512
SRR1779634	-0.770199098764292	-0.795056676980773	H1-ESC	28062
SRR1779635	1.0960723970548	-1.34835520994357	H1-ESC	125940
SRR1779636	-0.908148088632456	-2.49385104190997	H1-ESC	2428
SRR1779637	-0.476133384881845	-1.01703185078196	H1-ESC	22802
SRR1779638	2.27443917733587	0.982406878355226	H1-ESC	23858
SRR1779639	-2.4459345723971	0.540645623090943	H1-ESC	67592
SRR1779640	-1.04317978876673	1.1202724217207	H1-ESC	33170
SRR1779641	-0.666023292718759	-2.84701917183093	H1-ESC	2478
SRR1779642	-0.191987552820078	-2.32388184082202	H1-ESC	53438
SRR1779643	-1.67207364100062	-1.58355889331988	H1-ESC	2340
SRR1779644	-3.11123351114832	0.665324592474183	H1-ESC	41426
SRR1779645	1.20523425084508	-2.41762373459033	H1-ESC	3384
SRR1779646	-2.25012330072962	1.14744260299512	H1-ESC	54350
SRR1779647	-0.657024898706308	-0.375714933988372	H1-ESC	26602
SRR1779648	-2.03547696131312	-0.678808158752242	H1-ESC	3516
SRR1779649	1.57906933766759	-0.26226965200595	H1-ESC	31300
SRR1779650	-0.932415762124887	0.062904977682313	H1-ESC	75588
SRR1779651	-1.75412444132411	-0.298582053300658	H1-ESC	2504
SRR1779652	-0.0611775304659519	-1.78059837829761	H1-ESC	6474
SRR1779653	-2.18656758326136	-0.788515901681701	H1-ESC	37982
SRR1779654	-1.1915104772433	0.629321718099793	H1-ESC	39682
SRR1779655	0.00789495450414091	-0.503990268823424	H1-ESC	18088
SRR1779656	0.96033283215917	-1.04704016495935	H1-ESC	8184
SRR1779657	0.582526645483145	-1.94604507696323	H1-ESC	34490
SRR1779658	2.77696429830945	0.576301956060609	H1-ESC	382594
SRR1779660	-0.160374441324106	1.07307126510449	H1-ESC	21176
SRR1779661	0.712430915655264	0.00625338542767429	H1-ESC	60386
SRR1779662	1.38614579183019	0.340301060560426	H1-ESC	28106
SRR1779663	0.357567510427603	0.416406774404725	H1-ESC	162848
SRR1779664	1.24201615792669	-0.0934780002801809	H1-ESC	14158
SRR1779665	-1.62406662958705	0.556573176267823	H1-ESC	163584
SRR1779666	1.98745115739263	-1.14184619348935	H1-ESC	59632
SRR1779667	1.75511880856908	-0.653848356124679	H1-ESC	71168
SRR1779668	0.885510644735464	-1.43354166161708	H1-ESC	4566
SRR1779669	-0.50089649218165	-2.24691460144214	H1-ESC	27120
SRR1779670	0.435222587408194	-1.19028408688001	H1-ESC	57292
SRR1779671	-1.47179011362635	-1.99961868536166	H1-ESC	4354
SRR1779672	0.449296912969717	-0.528102314588347	H1-ESC	4024
SRR1779673	1.07908268910802	-0.59220374238185	H1-ESC	79188
SRR1779674	1.63577314359105	-2.21051881324939	H1-ESC	25328
SRR1779675	-0.9576385404452	0.935962939146241	H1-ESC	71044
SRR1779676	1.83284779530919	-2.41955468666247	H1-ESC	169854
SRR1779677	-1.1869390394076	-1.05926745992593	H1-ESC	9360
SRR1779678	-2.80870560663783	-0.248416876909057	H1-ESC	61836
SRR1779679	2.31281580668844	0.640910053137025	H1-ESC	52192
SRR1779680	-0.276864805398813	1.6761601208479	H1-ESC	46962
SRR1779681	-0.660229482828012	-2.92002413284473	H1-ESC	47442
SRR1779682	2.66098835212148	-1.78705827009372	H1-ESC	80298
SRR1779683	0.602384052099356	1.45085456359692	GM12878	20872
SRR1779685	-0.573308506189218	-2.05908612024478	GM12878	6832
SRR1779686	-1.81786993998133	-0.817771023628036	GM12878	17310
SRR1779687	-0.980559625802866	-2.78678259861163	GM12878	6252
SRR1779688	2.32712622624792	-0.13878366958789	GM12878	20450
SRR1779689	1.49330814820684	-1.89431128513507	GM12878	319654
SRR1779690	-0.645025053201548	-2.35670170795611	GM12878	26550
SRR1779691	-0.564001836953989	-1.66150555622272	GM12878	3524
SRR1779692	-1.39793805140101	-2.35370061409167	GM12878	5882
SRR1779693	0.615184984029898	-1.17540752750329	GM12878	7210
SRR1779694	-1.71393660563075	-2.15569338810138	GM12878	57618
SRR1779695	1.16576071721471	-2.07293925296954	GM12878	5088
SRR1779696	-0.772435465036264	-0.0978603721826468	GM12878	3322
SRR1779698	0.393395385564932	-0.604574447986403	GM12878	5286
SRR1779701	-0.237058201013437	-0.143458640691558	GM12878	4128
SRR1779702	0.464022359670767	-2.27646098148517	GM12878	4210
SRR1779704	-1.75644234675013	-0.9349411041706	GM12878	2384
SRR1779705	-1.52443532007777	-2.76620433342151	GM12878	7010
SRR1779706	2.27989306193746	0.182555341604432	GM12878	2358
SRR1779707	-0.766709604440561	-1.08426913388512	GM12878	13416
SRR1779708	0.317336044134268	-0.0546359778612051	GM12878	4924
SRR1779709	1.39468940240301	-0.893269813176909	GM12878	27398
SRR1779710	1.67938419324315	-1.83316669475726	GM12878	29856
SRR1779711	-1.26030758875453	0.436810397985658	GM12878	7764
SRR1779712	-2.40109709757411	-0.340980148431579	GM12878	35578
SRR1779713	-0.586049833474985	-0.071161663648406	GM12878	19588
SRR1779714	3.40666694086946	-0.698169446107665	GM12878	66000
SRR1779715	1.98708959561742	0.179581904295167	GM12878	86924
SRR1779716	-0.508368530450693	-1.43261272322826	GM12878	19998
SRR1779717	1.55791529160894	0.289401316526612	GM12878	30198
SRR1779718	0.179529151739248	-1.75100055944614	GM12878	25252
SRR1779719	-1.25025347727381	2.03581788528272	GM12878	44154
SRR1779721	-0.441981115518442	-2.56222782146625	GM12878	12128
SRR1779722	-0.599501409707895	-0.719260400649825	GM12878	23462
SRR1779723	-1.28418520945155	0.427851939085206	GM12878	15598
SRR1779724	-0.912909307657114	-1.16747127335958	GM12878	15130
SRR1779728	1.73433037740148	0.962984108808717	GM12878	4782
SRR1779729	-2.00783804911219	-1.00853478771142	GM12878	15500
SRR1779731	-0.887346544443003	-0.91029725086383	GM12878	14052
SRR1779732	-0.757792511163584	-1.58947542917422	GM12878	20436
