Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779837	-6.5068140134681	-11.8089411229967	GM12878	167652
SRR1779838	0.430893172277138	-11.2239515752672	GM12878	22280
SRR1779839	-1.41987831448205	-11.7827351064561	GM12878	22272
SRR1779840	-0.835705409990624	-12.2832396001695	GM12878	42784
SRR1779841	-6.94641352747567	-11.2966301412462	GM12878	10546
SRR1779842	-0.294455747352913	-11.4867031545518	GM12878	49466
SRR1779843	-1.00105045293458	-11.50915264796	GM12878	18348
SRR1779844	-2.99643827532418	-11.3400528402208	GM12878	83780
SRR1779845	-0.239076446043327	-11.9754354925035	GM12878	10288
SRR1779846	-2.60356510733254	-11.0345671148179	GM12878	100748
SRR1779847	-3.87675620173104	-11.0339996785997	GM12878	213316
SRR1779848	-1.1540672883857	-11.663416144359	GM12878	7162
SRR1779849	-7.10512066935189	-10.8164398641466	GM12878	53846
SRR1779850	-3.75478340242989	-12.0586922140001	GM12878	17262
SRR1779851	-3.56460143183358	-10.9036219091295	GM12878	166866
SRR1779852	-2.39561415766366	-11.4552233190416	GM12878	71220
SRR1779853	-6.79763270472176	-11.4016392202257	GM12878	48492
SRR1779854	-2.85779715632088	-10.9258739919542	GM12878	21812
SRR1779855	-1.03974653338082	-11.2940275640367	GM12878	16082
SRR1779857	-3.36694217775948	-12.3510811300157	GM12878	3810
SRR1779858	-2.01702679251321	-11.2197172613023	GM12878	66214
SRR1779859	-5.06222106073983	-11.7471220464586	GM12878	45878
SRR1779860	-6.23060465906747	-11.5800793142198	GM12878	50210
SRR1779861	-3.28404236887582	-11.6218359441636	GM12878	33034
SRR1779862	-1.56997651909478	-11.7986223668931	GM12878	21110
SRR1779863	-2.52049542521127	-10.7942287893175	GM12878	157760
SRR1779864	-4.62597371195443	-11.2778923482774	GM12878	78178
SRR1779865	-3.52620626543649	-11.2459909887193	GM12878	2902
SRR1779866	-5.22419072245248	-11.3302128286241	GM12878	74276
SRR1779867	-0.977891276823357	-12.2027914495347	GM12878	5810
SRR1779868	-4.67075587366708	-10.9211742849229	GM12878	39486
SRR1779869	-8.29484606836922	-10.8284294576524	GM12878	40982
SRR1779870	-1.10620928858407	-11.4168398351549	GM12878	54016
SRR1779871	-7.39408589457162	-11.6151239843248	GM12878	1006340
SRR1779872	-2.57419253443368	-12.0353205175279	GM12878	71608
SRR1779873	-2.80986190889962	-11.7911798925279	GM12878	3200
SRR1779874	0.233654011739418	-11.3900482625841	GM12878	62068
SRR1779875	-3.29293037508614	-10.4626057119249	GM12878	18342
SRR1779876	-5.0395665273536	-11.2784349889634	GM12878	18838
SRR1779877	-6.93222428415902	-10.9374163122056	GM12878	58656
SRR1779878	-5.26921130274422	-10.8214571447252	GM12878	27244
SRR1779879	-6.44458724115975	-11.5588438482164	GM12878	23698
SRR1779880	-6.57037449930795	-11.7010738820909	GM12878	30112
SRR1779881	-8.01988888834603	-10.6168978185533	GM12878	4806
SRR1779882	-4.91929150675423	-11.60805058192	GM12878	13468
SRR1779883	-6.48564292048104	-11.3596079320787	GM12878	7922
SRR1779884	-7.32831336115487	-10.7433521718858	GM12878	29316
SRR1779885	-4.14069391344674	-11.0820877523301	GM12878	23046
SRR1779886	-8.45526982401498	-11.1252043218492	GM12878	15890
SRR1779887	-7.30750180338509	-10.5945064992784	GM12878	3926
SRR1779888	-3.76983142946847	-11.0806515188096	GM12878	25632
SRR1779889	-4.86082602594979	-10.9049818487047	GM12878	22400
SRR1779890	-8.45876360987313	-11.2294571370958	GM12878	14894
SRR1779891	-6.61490822886117	-10.8431503744005	GM12878	21088
SRR1779892	-6.92756939982064	-11.2210562200426	GM12878	55932
SRR1779893	-3.04721094225533	-10.4561579198717	GM12878	18072
SRR1779894	-7.33541632746346	-10.5914328069566	GM12878	26600
SRR1779895	-7.83395482157357	-10.59899639796	GM12878	8178
SRR1779896	-4.33246518229134	-11.2443478078721	GM12878	40554
SRR1779897	-8.63321210001595	-11.3872873754381	GM12878	13136
SRR1779898	-4.14779234980233	-12.1764347524522	GM12878	39298
SRR1779899	-6.40186930750497	-11.4919788808702	GM12878	22356
SRR1779900	-0.204113911138847	-11.5655682058214	GM12878	18084
SRR1779901	-8.54057551478036	-11.2816355199693	GM12878	124442
SRR1779902	-4.3553578958381	-10.8807222814439	GM12878	50012
SRR1779903	-8.5249009237159	-11.3568880529283	GM12878	129468
SRR1779904	-8.16555930231698	-10.8022530050157	GM12878	18632
SRR1779905	-1.70864058588631	-11.5180056066392	GM12878	9972
SRR1779906	-6.39944792841561	-11.6289694280504	GM12878	18590
SRR1779907	-2.14244509791024	-11.3175699682115	GM12878	12326
