Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779679	-1.84159521709784	-2.3273144211481	H1-ESC	52192
SRR1779680	-1.76992134701117	-3.06909994742374	H1-ESC	46962
SRR1779681	-1.27212862621649	-2.74668364188175	H1-ESC	47442
SRR1779682	-1.65266375194891	-3.59917215964298	H1-ESC	80298
SRR1779683	-10.0095127071033	2.40227828958531	GM12878	20872
SRR1779685	-6.99631194721563	-0.375534101934237	GM12878	6832
SRR1779686	-7.54853038441046	0.0617939982702307	GM12878	17310
SRR1779687	-9.01537971149786	3.01918821075459	GM12878	6252
SRR1779688	-6.25203780781134	0.60891337731381	GM12878	20450
SRR1779689	-1.39965991627081	-0.71251110693912	GM12878	319654
SRR1779690	-5.99152688633307	0.533254817514615	GM12878	26550
SRR1779691	-5.68038205753668	-0.025248333425326	GM12878	3524
SRR1779692	-7.77154140125616	0.540727571039396	GM12878	5882
SRR1779693	-4.59954003940924	-0.527408644170565	GM12878	7210
SRR1779694	-7.94731979023321	1.68437476494809	GM12878	57618
SRR1779695	-6.36690120350226	0.386146739511686	GM12878	5088
SRR1779696	-5.6831791843067	-0.412925049276156	GM12878	3322
SRR1779698	-3.66703633915289	-0.663966223211093	GM12878	5286
SRR1779701	-5.04086379658087	-0.326644703359408	GM12878	4128
SRR1779702	-4.54018478046759	-0.492330118627352	GM12878	4210
SRR1779704	-2.94337205540045	-0.75917653700809	GM12878	2384
SRR1779705	-6.01188354145392	0.612374738245206	GM12878	7010
SRR1779706	-0.287274643291074	-0.604124113530917	GM12878	2358
SRR1779707	-8.41127566944464	1.31733126976986	GM12878	13416
SRR1779708	-8.88334922443731	2.90375035294791	GM12878	4924
SRR1779709	-7.10145740162237	0.638841584711271	GM12878	27398
SRR1779710	-8.18702296863897	0.219190076379972	GM12878	29856
SRR1779711	-8.55954436909063	1.60021705964108	GM12878	7764
SRR1779712	-5.77714042316778	0.0613402877142004	GM12878	35578
SRR1779713	-6.28493480335577	0.574278071909147	GM12878	19588
SRR1779714	-10.1835039104114	2.43125043848057	GM12878	66000
SRR1779715	-9.04201774250372	1.00974972584744	GM12878	86924
SRR1779716	-5.99709920536383	0.483381703882413	GM12878	19998
SRR1779717	-6.5950706447254	0.0378272090246252	GM12878	30198
SRR1779718	-8.63106040607794	1.40250237324734	GM12878	25252
SRR1779719	-5.81773976932867	0.564180329828458	GM12878	44154
SRR1779721	-6.74565724979742	0.585560515909391	GM12878	12128
SRR1779722	-6.65736035953863	0.97244401314755	GM12878	23462
SRR1779723	-6.7455308879505	0.367891744165616	GM12878	15598
SRR1779724	-8.59516029011114	3.65615274050732	GM12878	15130
SRR1779728	-4.81411008488043	-0.431252047033114	GM12878	4782
SRR1779729	-6.89901713978155	0.215904191522794	GM12878	15500
SRR1779731	-6.85606221805914	1.15375943520566	GM12878	14052
SRR1779732	-6.47369365345343	1.22335238793393	GM12878	20436
SRR1779733	-8.007615848888	0.647014812021451	GM12878	90704
SRR1779734	-6.148156448711	-0.00928859374026736	GM12878	21398
SRR1779735	-7.38377456318243	1.26279087403317	GM12878	11172
SRR1779736	-8.38018588672979	1.5530235324194	GM12878	16966
SRR1779737	-8.71528129230841	3.8928900513937	GM12878	5750
SRR1779738	-5.67503003727301	0.583728269128995	GM12878	27408
SRR1779740	-9.40797881733282	3.46914787629147	GM12878	31662
SRR1779741	-5.89293174396856	0.305112794428068	GM12878	84506
SRR1779742	-6.58627347599371	0.465479806451993	GM12878	28580
SRR1779743	-6.54581861149176	0.131045535593229	GM12878	34622
SRR1779744	-7.40138988148077	0.800883487253385	GM12878	14960
SRR1779745	-9.5599086726795	1.57026656010647	GM12878	51442
SRR1779746	-6.61047105442389	0.401510909586149	GM12878	29942
SRR1779747	-8.93695525776251	3.02758933642407	GM12878	9156
SRR1779749	-7.78442172657354	1.01194210389157	GM12878	24210
SRR1779750	-7.71497707020147	2.01044537165661	GM12878	16076
SRR1779751	-6.62485055576666	0.702690318613248	GM12878	16618
SRR1779752	-8.31720237385138	2.4273997400095	GM12878	13124
SRR1779753	-7.45591716419561	1.56115169861813	GM12878	34126
SRR1779754	-9.22288016926153	3.23930792549153	GM12878	4816
SRR1779755	-7.96987132679327	1.67235393860837	GM12878	24890
SRR1779756	-8.80034141193731	3.69083805420895	GM12878	4944
SRR1779757	-7.07201938282354	0.96100123265286	GM12878	29568
SRR1779759	-6.31954126011236	1.17238958218594	GM12878	2228
SRR1779760	-6.11001853596075	0.190252259760099	GM12878	3794
SRR1779761	-6.85023288380011	0.553024247675138	GM12878	2292
SRR1779762	-7.38868503223761	1.57221420147915	GM12878	14242
SRR1779763	-8.35084800373419	2.94918467143078	GM12878	5566
