Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779587	4.8695680740125	11.8397826375698	H1-ESC	20278
SRR1779588	3.19386740949224	12.1324557485318	H1-ESC	2078
SRR1779589	3.23758264806341	11.1185530843472	H1-ESC	111022
SRR1779590	4.37470027234624	11.9338587941861	H1-ESC	14420
SRR1779591	3.32866045262884	12.2209376516079	H1-ESC	2492
SRR1779592	4.92538114812444	11.3336762609219	H1-ESC	57986
SRR1779593	3.20396467473577	11.2989529790615	H1-ESC	17374
SRR1779594	3.57560869481634	11.5999764623379	H1-ESC	80170
SRR1779595	4.99679371144842	11.578226965878	H1-ESC	6992
SRR1779596	4.07911177899908	10.8238305272793	H1-ESC	32936
SRR1779597	3.84858413961004	12.2192591848111	H1-ESC	3712
SRR1779598	3.44778128888677	10.6037539663052	H1-ESC	27526
SRR1779599	3.2059905174024	11.4933671178555	H1-ESC	99860
SRR1779600	3.40393205907415	10.8496970357632	H1-ESC	30034
SRR1779601	3.21931000974248	12.6542243184781	H1-ESC	2674
SRR1779602	4.90714212682317	11.0904139699673	H1-ESC	28536
SRR1779603	4.77061339643072	11.6523093404507	H1-ESC	28316
SRR1779604	4.36713382031988	12.136477393124	H1-ESC	18564
SRR1779605	2.96798368718694	13.0586079778408	H1-ESC	5576
SRR1779606	3.24370857503484	12.6296271505093	H1-ESC	3654
SRR1779607	4.61540313985418	11.0679101171231	H1-ESC	48464
SRR1779608	3.45969840314458	10.7560023488736	H1-ESC	22884
SRR1779609	3.36052414205144	11.7359551610684	H1-ESC	108634
SRR1779610	4.36532851483892	11.9852551641201	H1-ESC	9168
SRR1779611	3.89935156133245	10.7236165227627	H1-ESC	25770
SRR1779612	4.48399945523809	10.7820700826382	H1-ESC	42362
SRR1779613	3.39020344045232	11.768427771542	H1-ESC	67456
SRR1779614	5.07640501287054	11.221085471127	H1-ESC	34270
SRR1779615	4.47556039121221	10.7826413335537	H1-ESC	37890
SRR1779616	3.34802147176336	10.6974248113369	H1-ESC	34098
SRR1779617	4.42712422635625	11.4506339254116	H1-ESC	92724
SRR1779618	4.94077488210271	10.9474095525479	H1-ESC	61894
SRR1779619	4.24403377797674	10.6464966954922	H1-ESC	18690
SRR1779620	3.69187971379827	11.1401662053799	H1-ESC	43356
SRR1779621	3.94096466329168	10.6327017965054	H1-ESC	35972
SRR1779622	4.3424205425031	11.7488888921475	H1-ESC	7470
SRR1779623	4.26063033368658	11.6346034230923	H1-ESC	47810
SRR1779624	3.02418800618719	13.005997580502	H1-ESC	4302
SRR1779625	4.40476938512395	10.7568835439419	H1-ESC	86928
SRR1779626	4.93773933675359	11.5085353078579	H1-ESC	60018
SRR1779627	4.62112566258977	11.696819228146	H1-ESC	34098
SRR1779628	4.73287316587041	11.4623803319668	H1-ESC	48278
SRR1779629	4.136362517143	10.5985850515103	H1-ESC	23732
SRR1779630	3.26531645085882	11.0907420339322	H1-ESC	27624
SRR1779631	3.31829711225103	11.7375058355069	H1-ESC	75558
SRR1779632	3.6225878837354	10.6803044500088	H1-ESC	32644
SRR1779633	3.07823177602361	12.941224974606	H1-ESC	2512
SRR1779634	4.42589422490667	11.9459323110318	H1-ESC	28062
SRR1779635	4.43542953755926	11.303846281979	H1-ESC	125940
SRR1779636	3.23741265561651	12.1414059819912	H1-ESC	2428
SRR1779637	4.35539695050787	11.7516097249722	H1-ESC	22802
SRR1779638	3.91180630948614	10.6680096807217	H1-ESC	23858
SRR1779639	4.50084944989751	11.4343918981289	H1-ESC	67592
SRR1779640	4.64472695615362	11.0413703145718	H1-ESC	33170
SRR1779641	3.20568629529546	12.2245129766201	H1-ESC	2478
SRR1779642	4.82863637235235	11.2688817205166	H1-ESC	53438
SRR1779643	3.18753310468267	12.0907229604458	H1-ESC	2340
SRR1779644	3.698867047096	10.4747389974331	H1-ESC	41426
SRR1779645	2.95191284444402	13.0726517858242	H1-ESC	3384
SRR1779646	4.23677440908025	10.7712945165371	H1-ESC	54350
SRR1779647	3.6655463817365	10.4622124852871	H1-ESC	26602
SRR1779648	3.02528902318548	12.9900016011929	H1-ESC	3516
SRR1779649	4.66521354940008	11.3769311132168	H1-ESC	31300
SRR1779650	3.42930218007635	10.4944686116909	H1-ESC	75588
SRR1779651	3.0092553737409	12.995140952084	H1-ESC	2504
SRR1779652	3.67171903874944	12.1387128057217	H1-ESC	6474
SRR1779653	4.65556331899236	11.5548972310757	H1-ESC	37982
SRR1779654	4.77091332700323	11.4687451543545	H1-ESC	39682
SRR1779655	3.45026656415533	10.6821574392056	H1-ESC	18088
SRR1779656	3.26480790402959	11.1092890920376	H1-ESC	8184
SRR1779657	3.98834439542364	10.6454629125332	H1-ESC	34490
SRR1779658	5.21277185704778	11.2900170507168	H1-ESC	382594
SRR1779660	3.41374012258123	11.1196479024624	H1-ESC	21176
SRR1779661	3.45104309346746	11.5583619298672	H1-ESC	60386
SRR1779662	4.42577644612859	11.7132405462002	H1-ESC	28106
SRR1779663	3.78849312093328	11.2074441137051	H1-ESC	162848
SRR1779664	4.48405953672002	12.0059804143643	H1-ESC	14158
SRR1779665	3.88498302724432	11.5706519307827	H1-ESC	163584
SRR1779666	3.40002890851568	10.6808280172085	H1-ESC	59632
SRR1779667	3.34852763440679	11.7348612966275	H1-ESC	71168
SRR1779668	3.25695415761541	11.615839880917	H1-ESC	4566
SRR1779669	3.40886803891729	10.8149966420864	H1-ESC	27120
SRR1779670	4.0645110252149	10.7248362722134	H1-ESC	57292
SRR1779671	2.94954415586065	13.0796784581875	H1-ESC	4354
SRR1779672	3.06719728734563	12.9602822484707	H1-ESC	4024
SRR1779673	3.77743788983892	11.5339039983487	H1-ESC	79188
SRR1779674	4.46355673101018	12.0502719106411	H1-ESC	25328
SRR1779675	4.46513863828252	11.24168674371	H1-ESC	71044
SRR1779676	3.91426702764104	10.9360827626919	H1-ESC	169854
SRR1779677	2.95440217282842	13.0727042379116	H1-ESC	9360
SRR1779678	4.17203589704107	11.4313039006924	H1-ESC	61836
SRR1779679	3.57982870366643	10.5743197622036	H1-ESC	52192
SRR1779680	4.95322986867498	11.29477683923	H1-ESC	46962
SRR1779681	4.81966778066228	11.3185662450528	H1-ESC	47442
SRR1779682	3.75685449864934	10.5581235112881	H1-ESC	80298
SRR1779683	5.74509187963079	-5.49457271673924	GM12878	20872
SRR1779685	9.24605032231878	-8.25991733649021	GM12878	6832
SRR1779686	10.2103848102338	-9.76055343725925	GM12878	17310
SRR1779687	8.58761020925115	-8.10829647162205	GM12878	6252
SRR1779688	10.5778736713178	-9.24464805701023	GM12878	20450
SRR1779689	5.04266258504461	-7.08235319235569	GM12878	319654
SRR1779690	9.07915922429632	-8.12950428107029	GM12878	26550
SRR1779691	8.36259456899236	-6.34712513067967	GM12878	3524
SRR1779692	9.10347505834173	-9.52348716833836	GM12878	5882
SRR1779693	10.351206267143	-10.0458288965488	GM12878	7210
SRR1779694	9.71344610478948	-6.47786863425022	GM12878	57618
SRR1779695	8.95671507146429	-9.43820865729099	GM12878	5088
SRR1779696	7.92455145146917	-7.12042863943821	GM12878	3322
SRR1779698	8.11550518300603	-7.3442817507053	GM12878	5286
SRR1779701	6.87787243154119	-6.54114873984104	GM12878	4128
SRR1779702	8.07464309957098	-7.21185834982639	GM12878	4210
SRR1779704	9.57432123448919	-6.55603702643162	GM12878	2384
SRR1779705	8.97025152471136	-9.28966053107029	GM12878	7010
SRR1779706	7.9632119777448	-7.2496305284763	GM12878	2358
SRR1779707	8.34763857152532	-7.69045694449192	GM12878	13416
SRR1779708	10.0923504474408	-9.95621975043064	GM12878	4924
SRR1779709	9.95064493444036	-7.40342052557713	GM12878	27398
SRR1779710	8.71171089437078	-6.78811939337498	GM12878	29856
SRR1779711	8.66366716649602	-5.85993774512058	GM12878	7764
SRR1779712	10.4707846286542	-6.9063311395908	GM12878	35578
SRR1779713	9.60832449224065	-9.94823177435642	GM12878	19588
SRR1779714	5.06459137227605	-5.20426376440769	GM12878	66000
SRR1779715	9.20421263005804	-5.75139244177586	GM12878	86924
SRR1779716	10.1989092471845	-9.88938243963963	GM12878	19998
SRR1779717	10.6850132587201	-9.16791446783787	GM12878	30198
SRR1779718	9.05576654698919	-9.10196884253269	GM12878	25252
SRR1779719	10.0411219241865	-6.78101547339207	GM12878	44154
SRR1779721	8.6844262721784	-8.25883968451267	GM12878	12128
SRR1779722	10.414215529228	-9.38107975104099	GM12878	23462
SRR1779723	7.60161396291326	-6.12915475943333	GM12878	15598
SRR1779724	7.92730947759222	-6.60594041922337	GM12878	15130
SRR1779728	10.1687063815839	-7.70437105276829	GM12878	4782
SRR1779729	10.4672188403852	-9.90047939398533	GM12878	15500
SRR1779731	8.84212156560491	-8.72285755255466	GM12878	14052
SRR1779732	10.3706268909223	-9.59312351324802	GM12878	20436
SRR1779733	10.5539707782514	-7.03635128119236	GM12878	90704
SRR1779734	10.4753241184003	-8.64804275610691	GM12878	21398
SRR1779735	9.6939739825971	-9.98922832587009	GM12878	11172
SRR1779736	10.0412630679853	-8.4412489710117	GM12878	16966
SRR1779737	8.36649318959783	-7.96283634283787	GM12878	5750
SRR1779738	9.67828604009222	-9.80976017096287	GM12878	27408
SRR1779740	4.98794647481512	-7.12601478674656	GM12878	31662
SRR1779741	5.12843796041082	-6.91599376776463	GM12878	84506
SRR1779742	9.36318918492864	-9.61974628546482	GM12878	28580
SRR1779743	9.59698530461858	-5.81601627447849	GM12878	34622
SRR1779744	8.92556806829046	-9.18897541144138	GM12878	14960
SRR1779745	9.92129370000433	-8.22961814978367	GM12878	51442
SRR1779746	9.64667364385198	-9.32006939032322	GM12878	29942
SRR1779747	9.01537557866643	-9.47412307837254	GM12878	9156
SRR1779749	7.21392294194768	-6.06045921423679	GM12878	24210
SRR1779750	7.35057016637395	-6.20458753683811	GM12878	16076
SRR1779751	9.56587263372015	-9.70354660132175	GM12878	16618
SRR1779752	10.2834839465864	-9.32783802130466	GM12878	13124
SRR1779753	8.34103390004705	-7.49775655844456	GM12878	34126
SRR1779754	8.84536596562933	-9.33431251623875	GM12878	4816
SRR1779755	9.1597361209638	-8.78233154394871	GM12878	24890
SRR1779756	7.69789835240911	-6.51850183584934	GM12878	4944
SRR1779757	9.94766184117864	-8.45763309576756	GM12878	29568
SRR1779759	8.10550686147283	-7.4520812807346	GM12878	2228
SRR1779760	9.14102884557317	-9.66229923346287	GM12878	3794
SRR1779761	7.79023977544378	-7.0526877222324	GM12878	2292
SRR1779762	10.0999226215131	-10.0206213770176	GM12878	14242
SRR1779763	8.36489340093206	-8.1088228998447	GM12878	5566
SRR1779764	6.81752296712469	-6.71466692068821	GM12878	3254
SRR1779765	8.86223789479803	-9.16774852850681	GM12878	5746
SRR1779766	7.91900821950506	-7.12762268164402	GM12878	3496
SRR1779767	6.79486700322698	-6.30655248739964	GM12878	27698
SRR1779768	10.3358959796674	-9.98457153418308	GM12878	7904
SRR1779769	7.03016039159368	-5.50813062765843	GM12878	72358
SRR1779770	9.18530603673528	-6.87447555639988	GM12878	39966
SRR1779771	9.58823725011419	-7.05043085196262	GM12878	9900
SRR1779772	10.2433790805585	-7.52510936835056	GM12878	22558
SRR1779774	10.123347723747	-8.3472843942905	GM12878	28102
SRR1779776	9.11036821630071	-9.47027690985447	GM12878	9510
SRR1779777	6.18978925969671	-5.4389878092075	GM12878	4054
SRR1779779	10.4809727313764	-8.27492721655613	GM12878	51410
SRR1779780	6.67942615773748	-4.85737999060398	GM12878	26418
SRR1779781	5.59269233968328	-4.9837556658054	GM12878	5876
SRR1779782	7.82235952642034	-6.03333242514378	GM12878	20678
SRR1779783	7.41256471898626	-5.894591885593	GM12878	30906
SRR1779784	6.1812877300031	-4.54406316855198	GM12878	3652
SRR1779785	8.27289387013982	-7.27730377295261	GM12878	44890
SRR1779787	9.71388098027776	-9.93023307898289	GM12878	21940
SRR1779788	6.11806389119695	-5.00621803381687	GM12878	6292
SRR1779789	8.12070795323919	-6.45359523871189	GM12878	33368
SRR1779790	8.31616684224676	-7.7834735689426	GM12878	15338
SRR1779791	6.51245971944402	-6.38705499747044	GM12878	3806
SRR1779792	9.27588030126165	-6.33619649985081	GM12878	6764
SRR1779793	9.28089472081731	-6.81754024603611	GM12878	37032
SRR1779794	4.84069653775762	-6.62159259894138	GM12878	172734
SRR1779795	7.15954109456609	-5.3770285425449	GM12878	64188
SRR1779796	7.44013592031072	-5.29954059698826	GM12878	29316
SRR1779797	6.85211797978948	-5.38918169119602	GM12878	8590
SRR1779798	9.05437990453313	-7.08721216299778	GM12878	43540
SRR1779799	7.6075048091657	-6.29790027716404	GM12878	18248
SRR1779800	5.48580499913763	-7.03469331839329	GM12878	319450
SRR1779801	4.82804747846197	-5.467927533176	GM12878	50970
SRR1779802	10.2129549625165	-9.15128048041111	GM12878	17958
SRR1779803	9.37945791509222	-8.78831012823826	GM12878	6286
SRR1779804	10.4969410541303	-7.35582883932835	GM12878	89520
SRR1779805	10.5247072818525	-9.07240398504978	GM12878	49858
SRR1779806	10.2610697391279	-8.32021148779636	GM12878	31044
SRR1779807	8.81976267125677	-8.57605751135593	GM12878	15708
SRR1779808	7.56731554296087	-5.72961290457493	GM12878	48084
SRR1779809	6.1552514674909	-5.93315418341404	GM12878	102078
SRR1779810	10.1098780277021	-7.85598762610203	GM12878	36532
SRR1779811	7.74588724401067	-6.91791446783787	GM12878	4692
SRR1779812	9.60049005773138	-9.94852169134861	GM12878	28530
SRR1779813	6.46543308522771	-5.7432657060886	GM12878	43642
SRR1779814	6.05849787023138	-6.13067205527073	GM12878	200566
SRR1779815	9.96338030126165	-8.29723747351414	GM12878	41250
SRR1779816	9.66522451665472	-6.34511430838352	GM12878	13014
SRR1779817	9.75042482640813	-8.45223148443943	GM12878	27048
SRR1779818	6.58495899465154	-4.96513755896336	GM12878	40242
SRR1779819	5.15677067067693	-5.7981220064426	GM12878	5108
SRR1779820	8.88488384511541	-5.62464292624241	GM12878	41866
SRR1779821	4.65412803914617	-5.53184421637302	GM12878	63902
SRR1779822	7.3525843265302	-6.67531688788181	GM12878	4776
SRR1779823	8.18928476598333	-6.39561327078587	GM12878	33750
SRR1779824	8.54631992604803	-7.31235130408054	GM12878	4638
SRR1779825	9.51052137639593	-5.68226535895115	GM12878	47398
SRR1779826	10.4318537357099	-10.0192471323276	GM12878	18456
SRR1779827	6.84984585073064	-5.01705225088841	GM12878	37112
SRR1779828	8.10675808217596	-6.31165035345799	GM12878	78100
SRR1779829	7.9634675624616	-7.20438821890598	GM12878	3642
SRR1779830	9.25541921880315	-5.88456400015598	GM12878	47740
SRR1779831	8.44514461782049	-7.49696453192478	GM12878	7594
SRR1779832	9.30128999974798	-7.11372955420261	GM12878	35968
SRR1779833	8.9858908298261	-9.51750953772312	GM12878	10362
SRR1779834	8.32994362142156	-7.28147895910984	GM12878	19972
SRR1779835	7.35203310277532	-5.67443378546482	GM12878	31442
SRR1779836	9.45371767308782	-9.78624828436619	GM12878	12714
SRR1779837	5.51863476064275	-6.29421480276829	GM12878	167652
SRR1779838	10.2353548648603	-9.75624378302341	GM12878	22280
SRR1779839	8.8581699970014	-8.04859836676365	GM12878	22272
