Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779587	9.4974300926848	3.65021743638927	H1-ESC	20278
SRR1779588	-0.287924402363726	0.281807862357442	H1-ESC	2078
SRR1779589	9.53777909933763	4.08100476129467	H1-ESC	111022
SRR1779590	10.098529106967	3.47327961786205	H1-ESC	14420
SRR1779591	1.48785925566392	-0.734075642986949	H1-ESC	2492
SRR1779592	10.3142883843108	3.25253238542492	H1-ESC	57986
SRR1779593	9.03315950094896	3.44674720628673	H1-ESC	17374
SRR1779594	9.03649736105638	3.63068499429638	H1-ESC	80170
SRR1779595	8.87986016928392	3.41648688180858	H1-ESC	6992
SRR1779596	10.4160168236418	3.76374091966564	H1-ESC	32936
SRR1779597	9.9596293038054	2.96995177133495	H1-ESC	3712
SRR1779598	9.69900441824632	3.43698205812389	H1-ESC	27526
SRR1779599	8.83625245749193	3.53535928590709	H1-ESC	99860
SRR1779600	9.06401944815355	3.3910767064851	H1-ESC	30034
SRR1779601	1.87368965803819	-1.39571306840962	H1-ESC	2674
SRR1779602	9.85012460409837	3.74831929071361	H1-ESC	28536
SRR1779603	10.0424311226531	4.0835107789796	H1-ESC	28316
SRR1779604	8.80115533529954	3.21890988214428	H1-ESC	18564
SRR1779605	1.88596177756029	-1.32175812856739	H1-ESC	5576
SRR1779606	0.877799279086164	-0.362237848206218	H1-ESC	3654
SRR1779607	10.1747782295867	3.47002282007152	H1-ESC	48464
SRR1779608	8.91695142447191	3.33372678621227	H1-ESC	22884
SRR1779609	10.0393669670744	3.90572728975231	H1-ESC	108634
SRR1779610	10.116824395053	3.17854943139965	H1-ESC	9168
SRR1779611	8.73119569479661	3.38735213144237	H1-ESC	25770
SRR1779612	8.79003644644456	3.29320158822948	H1-ESC	42362
SRR1779613	8.98909116446214	3.81683602197582	H1-ESC	67456
SRR1779614	10.2661354607268	4.07647647722179	H1-ESC	34270
SRR1779615	9.84028268515306	3.66582765443737	H1-ESC	37890
SRR1779616	9.06366563498216	3.563050888614	H1-ESC	34098
SRR1779617	10.3238298958464	4.08889522417003	H1-ESC	92724
SRR1779618	9.90063310324388	3.98907079561168	H1-ESC	61894
SRR1779619	8.4634363716765	3.18894090516979	H1-ESC	18690
SRR1779620	10.0560009545012	4.1467501149934	H1-ESC	43356
SRR1779621	9.90601373373704	3.59079947336132	H1-ESC	35972
SRR1779622	10.2292292183562	3.30024971826488	H1-ESC	7470
SRR1779623	8.83065629660325	3.44766011102611	H1-ESC	47810
SRR1779624	0.604623085848859	-0.552815057202037	H1-ESC	4302
SRR1779625	9.74479413687425	3.94231834276134	H1-ESC	86928
SRR1779626	9.48194051443773	3.88817634447033	H1-ESC	60018
SRR1779627	10.4636366432829	3.86546053750927	H1-ESC	34098
SRR1779628	10.6075384682341	3.81812968118602	H1-ESC	48278
SRR1779629	8.64939141928392	3.34437670572216	H1-ESC	23732
SRR1779630	10.5893509453459	3.9253248201173	H1-ESC	27624
SRR1779631	9.12629819571214	3.90809812410289	H1-ESC	75558
SRR1779632	10.0424444740935	3.96693625314647	H1-ESC	32644
SRR1779633	1.29305267988878	0.607846878604237	H1-ESC	2512
SRR1779634	9.73797631918626	3.88571419580394	H1-ESC	28062
SRR1779635	9.82332444845872	4.05979409082348	H1-ESC	125940
SRR1779636	0.598477370135358	0.455548416958396	H1-ESC	2428
SRR1779637	9.93658757864671	4.00359763963634	H1-ESC	22802
SRR1779638	9.61331201254564	3.71059479577953	H1-ESC	23858
SRR1779639	10.3490574425383	3.95710196359569	H1-ESC	67592
SRR1779640	9.55424714743333	3.63056220872814	H1-ESC	33170
SRR1779641	1.82096148192125	-1.09926328794545	H1-ESC	2478
