Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357777	10.1823858744544	1.26124836135157	Jurkat_T_cell	4460	GSM2879745	J	2
SRR6357779	8.7152056223792	3.58809329200037	Jurkat_T_cell	15894	GSM2879747	J	2
SRR6357781	9.72609181470098	0.492866884949282	Jurkat_T_cell	1034	GSM2879749	J	2
SRR6357784	8.57812447613897	-8.29901694130652	Jurkat_T_cell	8808	GSM2879752	J	2
SRR6357786	10.322186899845	-3.39894913506262	Jurkat_T_cell	32512	GSM2879754	J	2
SRR6357787	8.96093983716191	-7.91450976204626	Jurkat_T_cell	3446	GSM2879755	J	2
SRR6357788	10.4581436640662	-1.78756355118506	Jurkat_T_cell	5592	GSM2879756	J	2
SRR6357789	10.2460073954505	0.968332659485415	Jurkat_T_cell	10242	GSM2879757	J	2
SRR6357790	10.0487789637488	0.308942925217227	Jurkat_T_cell	1530	GSM2879758	J	2
SRR6357791	5.3555602557105	4.30189610648401	Jurkat_T_cell	78670	GSM2879759	J	2
SRR6357792	10.2556623942298	-1.79823021960013	Jurkat_T_cell	2404	GSM2879760	J	2
SRR6357793	10.0868582255286	-1.12671877813093	Jurkat_T_cell	2874	GSM2879761	J	2
SRR6357794	5.54846806592168	4.18630601096399	Jurkat_T_cell	6802	GSM2879762	J	2
SRR6357795	4.26093382901372	3.28221083808191	Jurkat_T_cell	14160	GSM2879763	J	2
SRR6357797	10.4366030222815	-4.66225360703222	Jurkat_T_cell	20812	GSM2879765	J	2
SRR6357799	10.1168503291053	0.915255319359378	Jurkat_T_cell	20508	GSM2879767	J	2
SRR6357800	10.4257740504188	-2.99219702553503	Jurkat_T_cell	1078	GSM2879768	J	2
SRR6357801	8.26501507825078	3.28127909827478	Jurkat_T_cell	1004	GSM2879769	J	2
SRR6357802	9.76330800122441	0.43198622393854	Jurkat_T_cell	2354	GSM2879770	J	2
SRR6357803	8.30415864056768	3.42814112830408	Jurkat_T_cell	11022	GSM2879771	J	2
SRR6357804	7.01907773083867	6.00433493781336	Jurkat_T_cell	10926	GSM2879772	J	2
SRR6357805	7.89216656750859	-8.81783913445227	Jurkat_T_cell	9948	GSM2879773	J	2
SRR6357806	4.50905366009893	4.84285069632776	Jurkat_T_cell	1702	GSM2879774	J	2
SRR6357807	10.413573694889	-4.33518217873327	Jurkat_T_cell	4378	GSM2879775	J	2
SRR6357808	9.17267365521611	2.39492584395655	Jurkat_T_cell	9648	GSM2879776	J	2
SRR6357809	10.360742998783	-3.66749094795935	Jurkat_T_cell	3116	GSM2879777	J	2
SRR6357810	10.1003717905921	1.08678246665247	Jurkat_T_cell	3142	GSM2879778	J	2
SRR6357811	5.35571522778691	4.44649554419763	Jurkat_T_cell	136852	GSM2879779	J	2
SRR6357812	7.19849057263555	5.57824183631189	Jurkat_T_cell	1094	GSM2879780	J	2
SRR6357813	10.2628530985755	0.998619090797976	Jurkat_T_cell	7662	GSM2879781	J	2
SRR6357815	10.4575218684119	-2.38760315251105	Jurkat_T_cell	11544	GSM2879783	J	2
SRR6357816	10.0414366251868	0.469895970108584	Jurkat_T_cell	4232	GSM2879784	J	2
