Cell	Cluster	CellType	NumofReads
SRR5354385	4	CMP	37462
SRR5354386	4	CMP	26906
SRR5354387	4	CMP	37042
SRR5354388	4	CMP	35096
SRR5354389	1	CMP	21858
SRR5354390	4	CMP	11616
SRR5354391	4	CMP	18832
SRR5354392	4	CMP	36916
SRR5354393	4	CMP	3722
SRR5354394	4	CMP	15348
SRR5354395	4	CMP	52236
SRR5354396	1	CMP	54600
SRR5354397	4	CMP	29514
SRR5354398	4	CMP	25862
SRR5354399	4	CMP	91820
SRR5354400	4	CMP	26642
SRR5354401	4	CMP	6956
SRR5354402	4	CMP	35308
SRR5354403	1	CMP	195652
SRR5354404	3	CMP	41576
SRR5354405	1	CMP	10438
SRR5354406	4	CMP	46916
SRR5354407	4	CMP	17514
SRR5354408	1	CMP	215044
SRR5354409	1	CMP	171988
SRR5354410	4	CMP	33376
SRR5354412	4	CMP	26932
SRR5354413	4	CMP	61752
SRR5354414	4	CMP	44144
SRR5354416	1	CMP	29898
SRR5354418	4	CMP	5262
SRR5354419	4	CMP	5328
SRR5354420	4	CMP	38588
SRR5354422	4	CMP	6962
SRR5354423	4	CMP	48868
SRR5354424	4	CMP	8060
SRR5354425	4	CMP	5010
SRR5354426	1	CMP	99798
SRR5354427	1	CMP	16778
SRR5354428	4	CMP	1086030
SRR5354429	4	CMP	34000
SRR5354430	1	CMP	14896
SRR5354431	4	CMP	5106
SRR5354432	4	CMP	41322
SRR5354433	4	CMP	43642
SRR5354434	4	CMP	45144
SRR5354435	4	CMP	19632
SRR5354436	4	CMP	23288
SRR5354440	4	CMP	5346
SRR5354441	4	CMP	4820
SRR5354442	1	CMP	35052
SRR5354443	1	CMP	32032
SRR5354444	1	CMP	10750
SRR5354445	4	CMP	26562
SRR5354446	3	CMP	11170
SRR5354447	1	CMP	24028
SRR5354448	4	CMP	52072
SRR5354449	4	CMP	373102
SRR5354451	4	CMP	24638
SRR5354452	4	CMP	29650
SRR5354453	1	CMP	27200
SRR5354454	4	CMP	43300
SRR5354455	4	CMP	18044
SRR5354456	4	CMP	74142
SRR5354457	1	CMP	62902
SRR5354458	4	CMP	7490
SRR5354459	4	CMP	22904
SRR5354460	4	CMP	40708
SRR5354461	4	CMP	28292
SRR5354462	4	CMP	280204
SRR5354463	1	CMP	27452
SRR5354464	4	CMP	29698
SRR5354465	4	CMP	18610
SRR5354466	4	CMP	55370
SRR5354467	1	CMP	28722
SRR5354468	4	CMP	11274
SRR5354469	4	CMP	15230
SRR5354470	4	CMP	14804
SRR5354472	4	CMP	86508
SRR5354473	4	CMP	17054
SRR5354474	4	CMP	56672
SRR5354475	1	CMP	20158
SRR5354476	4	CMP	6980
SRR5354477	4	CMP	15706
SRR5354478	4	CMP	64714
SRR5354479	4	CMP	69708
SRR5354480	4	CMP	39266
SRR5354481	1	CMP	45236
SRR5354482	1	CMP	13862
SRR5354483	4	CMP	32444
SRR5354484	1	CMP	43946
SRR5354485	1	CMP	34526
SRR5354486	4	CMP	28632
SRR5354487	1	CMP	34770
SRR5354488	1	CMP	24772
SRR5354489	4	CMP	7820
SRR5354490	1	CMP	130484
SRR5354491	1	CMP	175092
SRR5354492	1	CMP	31646
SRR5354493	4	CMP	8838
SRR5354494	4	CMP	26788
SRR5354495	4	CMP	28082
SRR5354496	4	CMP	140088
SRR5354497	4	CMP	9330
SRR5354498	1	CMP	116556
SRR5354499	4	CMP	8286
SRR5354500	1	CMP	32506
SRR5354501	1	CMP	112696
SRR5354502	4	CMP	36926
SRR5354503	1	CMP	46442
SRR5354504	4	CMP	15158
SRR5354505	4	CMP	7774
SRR5354506	1	CMP	92362
SRR5354507	4	CMP	51540
SRR5354508	4	CMP	48594
SRR5354509	4	CMP	12934
SRR5354510	4	CMP	18774
SRR5354511	4	CMP	6040
SRR5354512	1	CMP	36498
SRR5354513	4	CMP	51202
SRR5354514	1	CMP	32076
SRR5354515	1	CMP	9654
SRR5354516	4	CMP	75390
SRR5354517	1	CMP	29232
SRR5354518	4	CMP	475066
SRR5354519	4	CMP	11524
SRR5354520	4	CMP	33560
SRR5354521	1	CMP	16004
SRR5354522	1	CMP	62020
SRR5354523	4	CMP	5292
SRR5354524	4	CMP	68062
SRR5354525	4	CMP	2009590
SRR5354526	1	CMP	64640
SRR5354527	4	CMP	63482
SRR5354528	4	CMP	36374
SRR5354529	1	CMP	13024
SRR5354531	4	CMP	42298
SRR5354532	1	CMP	15790
SRR5354533	4	CMP	24530
SRR5354534	1	CMP	14498
SRR5354535	4	CMP	10362
SRR5354536	1	CMP	16444
SRR5354537	1	CMP	13816
SRR5354538	4	CMP	10784
SRR5354539	4	CMP	61822
SRR5354540	4	CMP	11418
SRR5354541	1	CMP	40164
SRR5354542	4	CMP	9582
SRR5354543	4	CMP	14290
SRR5354544	4	CMP	98154
SRR5354545	4	CMP	56622
SRR5354546	4	CMP	8134
SRR5354547	4	CMP	228702
SRR5354548	1	CMP	42308
SRR5354549	4	CMP	3726
SRR5354550	4	CMP	34806
SRR5354551	4	CMP	23506
SRR5354552	4	CMP	12678
SRR5354553	3	CMP	48898
SRR5354554	4	CMP	13796
SRR5354555	1	CMP	18124
SRR5354556	4	CMP	7648
SRR5354557	4	CMP	12770
SRR5354558	3	CMP	76336
SRR5354559	4	CMP	30202
SRR5354560	1	CMP	81430
SRR5354561	1	CMP	24644
SRR5354562	4	CMP	17866
SRR5354563	4	CMP	4318
SRR5354564	4	CMP	8704
SRR5354565	1	CMP	55798
SRR5354566	4	CMP	18402
SRR5354567	4	CMP	33300
SRR5354568	4	CMP	20768
SRR5354569	4	CMP	8996
SRR5354570	4	CMP	4382
SRR5354571	4	CMP	38042
SRR5354572	4	CMP	5302
SRR5354573	4	CMP	11690
SRR5354574	3	CMP	17724
SRR5354575	4	CMP	85562
SRR5354576	4	CMP	12958
SRR5354577	4	CMP	50256
SRR5354578	4	CMP	13248
SRR5354579	3	CMP	44918
SRR5354580	4	CMP	4890
SRR5354581	4	CMP	14506
SRR5354582	4	CMP	38550
SRR5354583	4	CMP	73608
SRR5354584	4	CMP	38566
SRR5354585	4	CMP	9414
SRR5354586	4	CMP	33692
SRR5354587	4	CMP	40722
SRR5354588	4	CMP	22762
SRR5354589	4	CMP	10302
SRR5354590	4	CMP	9228
SRR5354591	1	CMP	49438
SRR5354592	4	CMP	7132
SRR5354593	3	CMP	40826
SRR5354594	4	CMP	6008
SRR5354595	1	CMP	15776
SRR5354596	4	CMP	63144
SRR5354597	4	CMP	26576
SRR5354598	1	CMP	6768
SRR5354599	1	CMP	41594
SRR5354600	1	CMP	3394
SRR5354601	1	CMP	47056
SRR5354602	4	CMP	31732
SRR5354603	1	CMP	65038
SRR5354604	4	CMP	11336
SRR5354605	4	CMP	11520
SRR5354606	4	CMP	4116
SRR5354607	4	CMP	8894
SRR5354608	4	CMP	4442
SRR5354609	4	CMP	20846
SRR5354610	4	CMP	10002
SRR5354611	4	CMP	30254
SRR5354612	1	CMP	24826
SRR5354613	4	CMP	38244
SRR5354614	1	CMP	40110
SRR5354615	4	CMP	15504
SRR5354616	4	CMP	23160
SRR5354617	4	CMP	7604
SRR5354618	4	CMP	6460
SRR5354619	4	CMP	57536
SRR5354620	4	CMP	136598
SRR5354621	4	CMP	17682
SRR5354622	4	CMP	224624
SRR5354623	1	CMP	52988
SRR5354624	4	CMP	12794
SRR5354625	4	CMP	7470
SRR5354626	4	CMP	5148
SRR5354627	4	CMP	6158
SRR5354628	3	CMP	20112
SRR5354629	4	CMP	29592
SRR5354630	4	CMP	29682
SRR5354631	1	CMP	22272
SRR5354634	1	CMP	29334
SRR5354636	4	CMP	5792
SRR5354638	4	CMP	12366
SRR5354641	4	CMP	8120
SRR5354642	4	CMP	135106
SRR5354644	4	CMP	3364
SRR5354646	1	CMP	15556
SRR5354647	1	CMP	17724
SRR5354648	4	CMP	9896
SRR5354650	4	CMP	67782
SRR5354651	4	CMP	5650
SRR5354652	1	CMP	28390
SRR5354653	4	CMP	3332
SRR5354654	4	CMP	47490
SRR5354656	4	CMP	7384
SRR5354657	1	CMP	22652
SRR5354658	4	CMP	3342
SRR5354659	4	CMP	3252
SRR5354660	4	CMP	9364
SRR5354661	3	CMP	20822
SRR5354663	1	CMP	30506
SRR5354664	4	CMP	41112
SRR5354665	4	CMP	4116
SRR5354666	4	CMP	36956
SRR5354667	4	CMP	10556
SRR5354669	1	CMP	153390
SRR5354670	4	CMP	13216
SRR5354671	4	CMP	23862
SRR5354672	4	CMP	12930
SRR5354673	4	CMP	5840
SRR5354674	4	CMP	50022
SRR5354675	4	CMP	8932
SRR5354676	4	CMP	51182
SRR5354677	4	CMP	9196
SRR5354678	4	CMP	8998
SRR5354679	4	CMP	21502
SRR5354680	1	CMP	24160
SRR5354681	1	CMP	32720
SRR5354682	4	CMP	3704
SRR5354683	4	CMP	23608
SRR5354684	4	CMP	10172
SRR5354685	4	CMP	47962
SRR5354686	4	CMP	11834
SRR5354687	4	CMP	3982
SRR5354688	4	CMP	29162
SRR5354689	1	CMP	91238
SRR5354690	4	CMP	54760
SRR5354691	4	CMP	3136
SRR5354692	4	CMP	9328
SRR5354693	4	CMP	4122
SRR5354694	4	CMP	7026
SRR5354695	1	CMP	42350
SRR5354696	4	CMP	28732
SRR5354697	4	CMP	51354
SRR5354698	4	CMP	11762
SRR5354699	1	CMP	28080
SRR5354700	4	CMP	2934
SRR5354701	1	CMP	21064
SRR5354702	4	CMP	7380
SRR5354703	4	CMP	8546
SRR5354704	4	CMP	3114
SRR5354705	1	CMP	19808
SRR5354706	1	CMP	57950
SRR5354707	4	CMP	50332
SRR5354708	4	CMP	12530
SRR5354709	4	CMP	4854
SRR5354710	4	CMP	9486
SRR5354711	4	CMP	3934
SRR5354712	4	CMP	59336
SRR5354713	4	CMP	29216
SRR5354714	1	CMP	49190
SRR5354716	4	CMP	40294
SRR5354717	4	CMP	18218
SRR5354718	1	CMP	85948
SRR5354719	1	CMP	69298
SRR5354720	4	CMP	33592
SRR5354721	4	CMP	256852
SRR5354722	1	CMP	59680
SRR5354723	1	CMP	34542
SRR5354724	1	CMP	37058
SRR5354725	1	CMP	66324
SRR5354726	1	CMP	22484
SRR5354727	1	CMP	18422
SRR5354729	4	CMP	284252
SRR5354730	1	CMP	9992
SRR5354731	1	CMP	3640
SRR5354732	1	CMP	7986
SRR5354733	1	CMP	3410
SRR5354734	1	CMP	11318
SRR5354735	1	CMP	22664
SRR5354738	1	CMP	43760
SRR5354739	1	CMP	7802
SRR5354741	1	CMP	6486
SRR5354742	1	CMP	8400
SRR5354743	1	CMP	11550
SRR5354744	1	CMP	5504
SRR5354745	4	CMP	43472
SRR5354746	1	CMP	41700
SRR5354747	4	CMP	354588
SRR5354748	1	CMP	24040
SRR5354750	1	CMP	47348
SRR5354751	4	CMP	5336
SRR5354752	1	CMP	43260
SRR5354753	1	CMP	4496
SRR5354754	1	CMP	54078
SRR5354755	1	CMP	79094
SRR5354756	1	CMP	34490
SRR5354757	4	CMP	30144
SRR5354758	1	CMP	25600
SRR5354759	1	CMP	21796
SRR5354760	1	CMP	20678
SRR5354761	4	CMP	4786
SRR5354762	4	CMP	28838
SRR5354763	1	CMP	24200
SRR5354764	1	CMP	27900
SRR5354765	1	CMP	19792
SRR5354766	1	CMP	39342
SRR5354767	1	CMP	26074
SRR5354768	1	CMP	5116
SRR5354769	1	CMP	34928
SRR5354770	1	CMP	24596
SRR5354771	1	CMP	61608
SRR5354772	4	CMP	26706
SRR5354773	1	CMP	16522
SRR5354774	4	CMP	46304
SRR5354775	1	CMP	57938
SRR5354776	4	CMP	6722
SRR5354777	1	CMP	35064
SRR5354778	1	CMP	5348
SRR5354779	4	CMP	21908
SRR5354780	1	CMP	22396
SRR5354781	4	CMP	40914
SRR5354782	4	CMP	15840
SRR5354783	1	CMP	65476
SRR5354784	1	CMP	25402
SRR5354785	1	CMP	20640
SRR5354786	1	CMP	45368
SRR5354787	1	CMP	15762
SRR5354788	1	CMP	25620
SRR5354789	1	CMP	36840
SRR5354790	1	CMP	26180
SRR5354791	1	CMP	44112
SRR5354792	1	CMP	24842
SRR5354793	1	CMP	32010
SRR5354794	1	CMP	14686
SRR5354795	1	CMP	39264
SRR5354796	1	CMP	41628
SRR5354797	1	CMP	7358
SRR5354799	1	CMP	21954
SRR5354800	1	CMP	36942
SRR5354801	1	CMP	4816
SRR5354802	1	CMP	13326
SRR5354803	1	CMP	33238
SRR5354804	1	CMP	24174
SRR5354805	1	CMP	15932
SRR5354806	1	CMP	34206
SRR5354807	1	CMP	49202
SRR5354808	4	CMP	347360
SRR5354809	3	CMP	37282
SRR5354810	4	CMP	9120
SRR5354811	1	CMP	4010
SRR5354812	3	CMP	18562
SRR5354814	1	CMP	40932
SRR5354815	1	CMP	109152
SRR5354816	1	CMP	44748
SRR5354817	3	GMP	12248
SRR5354818	3	GMP	75098
SRR5354820	3	GMP	6550
SRR5354821	3	GMP	15166
SRR5354824	3	GMP	58364
SRR5354825	3	GMP	16778
SRR5354826	3	GMP	26216
SRR5354827	3	GMP	11920
SRR5354828	3	GMP	13402
SRR5354830	2	GMP	26666
SRR5354831	3	GMP	14282
SRR5354832	3	GMP	8928
SRR5354833	3	GMP	196250
SRR5354836	3	GMP	9672
SRR5354837	3	GMP	24896
SRR5354838	3	GMP	23712
SRR5354839	3	GMP	9446
SRR5354840	3	GMP	126220
SRR5354841	5	GMP	23556
SRR5354842	3	GMP	32746
SRR5354843	3	GMP	10694
SRR5354845	3	GMP	118466
SRR5354847	3	GMP	20902
SRR5354848	3	GMP	17468
SRR5354849	3	GMP	3338
SRR5354853	3	GMP	26662
SRR5354854	3	GMP	85420
SRR5354855	3	GMP	21682
SRR5354856	3	GMP	21144
SRR5354857	5	GMP	5872
SRR5354859	3	GMP	5944
SRR5354860	3	GMP	22548
SRR5354861	4	GMP	20476
SRR5354862	3	GMP	12404
SRR5354863	5	GMP	19770
SRR5354864	3	GMP	11508
SRR5354865	3	GMP	15386
SRR5354866	3	GMP	11998
SRR5354867	3	GMP	14570
SRR5354868	3	GMP	36310
SRR5354869	3	GMP	12490
SRR5354871	3	GMP	4098
SRR5354872	3	GMP	13434
SRR5354873	3	GMP	22688
SRR5354874	3	GMP	16830
SRR5354875	3	GMP	19652
SRR5354876	3	GMP	7674
SRR5354877	5	GMP	21596
SRR5354878	3	GMP	14332
SRR5354879	3	GMP	6544
SRR5354883	3	GMP	7352
SRR5354884	3	GMP	110952
SRR5354885	3	GMP	20228
SRR5354886	3	GMP	88664
SRR5354887	3	GMP	67728
SRR5354888	3	GMP	30786
SRR5354889	3	GMP	26466
SRR5354890	3	GMP	23240
SRR5354891	3	GMP	14978
SRR5354892	3	GMP	15456
SRR5354893	3	GMP	50966
SRR5354895	3	GMP	4920
SRR5354896	3	GMP	7860
SRR5354897	3	GMP	13648
SRR5354899	2	GMP	23300
SRR5354900	3	GMP	20226
SRR5354901	3	GMP	15688
SRR5354902	3	GMP	34602
SRR5354903	3	GMP	7388
SRR5354904	3	GMP	10182
SRR5354905	3	GMP	14936
SRR5354907	3	GMP	37426
SRR5354908	2	GMP	21940
SRR5354909	3	GMP	50542
SRR5354910	3	GMP	452060
SRR5354911	3	GMP	9580
SRR5354912	3	GMP	14748
SRR5354914	3	GMP	28398
SRR5354915	3	GMP	8930
SRR5354916	2	GMP	14238
SRR5354917	1	GMP	5224
SRR5354919	3	GMP	59454
SRR5354920	3	GMP	6666
SRR5354924	3	GMP	13624
SRR5354925	3	GMP	5540
SRR5354926	3	GMP	13374
SRR5354927	1	GMP	8352
SRR5354928	1	GMP	13704
SRR5354929	3	GMP	5462
SRR5354930	3	GMP	7878
SRR5354932	1	GMP	10092
SRR5354933	3	GMP	7628
SRR5354934	3	GMP	16798
SRR5354935	1	GMP	15752
SRR5354936	3	GMP	8470
SRR5354937	3	GMP	17700
SRR5354938	3	GMP	15262
SRR5354939	1	GMP	12932
SRR5354940	5	GMP	10530
SRR5354942	3	GMP	19484
SRR5354944	1	GMP	10672
SRR5354945	5	GMP	4268
SRR5354948	3	GMP	4920
SRR5354951	1	GMP	7762
SRR5354952	1	GMP	11684
SRR5354954	1	GMP	10706
SRR5354955	3	GMP	9760
SRR5354956	3	GMP	11324
SRR5354957	3	GMP	7534
SRR5354958	1	GMP	3610
SRR5354959	3	GMP	6750
SRR5354960	2	GMP	4288
SRR5354961	3	GMP	17584
SRR5354962	3	GMP	14040
SRR5354963	2	GMP	6506
SRR5354964	1	GMP	10800
SRR5354966	3	GMP	5862
SRR5354967	3	GMP	20154
SRR5354968	3	GMP	14328
SRR5354970	3	GMP	9594
SRR5354971	3	GMP	10110
SRR5354972	3	GMP	10916
SRR5354973	3	GMP	8808
SRR5354974	1	GMP	9054
SRR5354975	3	GMP	7232
SRR5354976	3	GMP	12930
SRR5354978	3	GMP	11802
SRR5354979	1	GMP	5698
SRR5354980	3	GMP	8608
SRR5354982	3	GMP	4640
SRR5354983	2	GMP	8492
SRR5354984	3	GMP	10850
SRR5354985	3	GMP	12980
SRR5354988	3	GMP	10556
SRR5354989	3	GMP	18228
SRR5354990	3	GMP	7244
SRR5354992	1	GMP	16482
SRR5354993	3	GMP	28826
SRR5354995	3	GMP	9884
SRR5354997	3	GMP	11370
SRR5354998	3	GMP	8640
SRR5354999	1	GMP	15636
SRR5355000	3	GMP	4386
SRR5355001	3	GMP	20284
SRR5355004	5	GMP	16010
SRR5355005	2	GMP	4312
SRR5355006	3	GMP	31658
SRR5355007	3	GMP	8288
SRR5355008	5	GMP	6660
SRR5355009	3	GMP	28078
SRR5355010	3	GMP	93242
SRR5355011	3	GMP	29918
SRR5355012	3	GMP	20966
SRR5355013	3	GMP	21774
SRR5355014	3	GMP	14922
SRR5355015	3	GMP	78380
SRR5355016	3	GMP	8744
SRR5355017	3	GMP	36816
SRR5355018	3	GMP	29832
SRR5355019	3	GMP	13052
SRR5355020	3	GMP	15942
SRR5355021	3	GMP	8608
SRR5355022	3	GMP	7736
SRR5355023	3	GMP	25898
SRR5355024	3	GMP	10054
SRR5355025	3	GMP	24254
SRR5355026	3	GMP	8996
SRR5355027	4	GMP	17614
SRR5355028	3	GMP	45776
SRR5355029	3	GMP	12856
SRR5355030	3	GMP	65368
SRR5355031	1	GMP	37622
SRR5355032	3	GMP	34744
SRR5355033	3	GMP	40376
SRR5355034	2	GMP	20348
SRR5355035	3	GMP	29524
SRR5355036	3	GMP	11196
SRR5355037	3	GMP	22450
SRR5355038	3	GMP	38900
SRR5355039	3	GMP	30024
SRR5355040	3	GMP	28718
SRR5355041	3	GMP	24676
SRR5355042	3	GMP	42126
SRR5355043	3	GMP	80746
SRR5355044	3	GMP	32146
SRR5355045	3	GMP	10040
SRR5355046	3	GMP	5652
SRR5355047	3	GMP	58742
SRR5355048	3	GMP	82326
SRR5355049	3	GMP	14066
SRR5355050	3	GMP	24658
SRR5355051	3	GMP	21534
SRR5355052	3	GMP	16450
SRR5355053	3	GMP	15722
SRR5355054	3	GMP	17282
SRR5355055	3	GMP	54458
SRR5355056	3	GMP	14272
SRR5355057	3	GMP	37234
SRR5355058	3	GMP	18592
SRR5355059	1	GMP	40898
SRR5355060	3	GMP	12264
SRR5355061	3	GMP	15486
SRR5355062	3	GMP	34878
SRR5355063	3	GMP	161322
SRR5355064	3	GMP	42936
SRR5355065	3	GMP	15240
SRR5355066	3	GMP	14596
SRR5355067	3	GMP	37816
SRR5355068	3	GMP	34120
SRR5355069	3	GMP	42124
SRR5355070	3	GMP	28586
SRR5355071	3	GMP	16466
SRR5355072	3	GMP	32078
SRR5355073	3	GMP	11780
SRR5355074	5	GMP	17906
SRR5355075	3	GMP	32418
SRR5355076	3	GMP	12950
SRR5355077	3	GMP	31744
SRR5355078	3	GMP	21408
SRR5355079	1	GMP	50684
SRR5355080	3	GMP	51538
SRR5355081	3	GMP	49416
SRR5355082	3	GMP	23198
SRR5355083	3	GMP	15576
SRR5355084	3	GMP	39426
SRR5355085	3	GMP	42740
SRR5355086	3	GMP	75100
SRR5355087	3	GMP	29822
SRR5355088	3	GMP	32318
SRR5355089	3	GMP	10548
SRR5355090	3	GMP	14396
SRR5355091	3	GMP	53066
SRR5355092	2	GMP	29246
SRR5355093	1	GMP	21834
SRR5355094	3	GMP	9608
SRR5355095	3	GMP	44634
SRR5355096	3	GMP	6258
SRR5355097	3	GMP	13128
SRR5355098	3	GMP	52788
SRR5355099	3	GMP	96246
SRR5355100	3	GMP	94170
SRR5355101	3	GMP	10616
SRR5355102	3	GMP	399464
SRR5355103	3	GMP	21368
SRR5355104	3	GMP	160810
SRR5355105	4	MEP	6154
SRR5355106	4	MEP	20786
SRR5355107	4	MEP	9988
SRR5355108	4	MEP	35954
SRR5355109	4	MEP	46730
SRR5355110	4	MEP	15378
SRR5355111	4	MEP	14626
SRR5355113	4	MEP	20816
SRR5355114	4	MEP	7126
SRR5355115	4	MEP	28414
SRR5355116	4	MEP	10764
SRR5355117	4	MEP	28540
SRR5355118	4	MEP	16842
SRR5355119	4	MEP	13914
SRR5355120	4	MEP	18726
SRR5355121	4	MEP	25914
SRR5355122	4	MEP	32688
SRR5355123	4	MEP	25610
SRR5355124	4	MEP	166298
SRR5355125	4	MEP	4426
SRR5355126	4	MEP	19346
SRR5355127	4	MEP	111782
SRR5355128	4	MEP	133756
SRR5355130	4	MEP	13716
SRR5355131	4	MEP	7514
SRR5355132	4	MEP	29908
SRR5355133	4	MEP	19848
SRR5355134	4	MEP	122380
SRR5355135	4	MEP	21414
SRR5355136	4	MEP	25488
SRR5355137	4	MEP	11962
SRR5355138	4	MEP	42724
SRR5355139	4	MEP	40998
SRR5355140	4	MEP	15380
SRR5355141	4	MEP	12718
SRR5355142	4	MEP	39476
SRR5355144	4	MEP	105494
SRR5355145	4	MEP	37262
SRR5355146	4	MEP	18518
SRR5355147	4	MEP	12710
SRR5355149	4	MEP	8090
SRR5355150	4	MEP	14788
SRR5355151	4	MEP	6938
SRR5355152	4	MEP	20602
SRR5355153	4	MEP	30816
SRR5355154	4	MEP	8178
SRR5355155	4	MEP	36662
SRR5355156	4	MEP	21324
SRR5355157	4	MEP	26248
SRR5355158	4	MEP	29878
SRR5355159	4	MEP	14998
SRR5355160	4	MEP	14928
SRR5355161	4	MEP	53622
SRR5355162	4	MEP	31362
SRR5355163	4	MEP	36872
SRR5355164	4	MEP	18872
SRR5355185	4	MEP	9284
SRR5355186	4	MEP	5938
SRR5355187	4	MEP	36068
SRR5355188	4	MEP	28608
SRR5355190	4	MEP	20868
SRR5355191	4	MEP	42972
SRR5355192	4	MEP	7364
SRR5355194	4	MEP	23394
SRR5355195	4	MEP	76912
SRR5355196	4	MEP	156718
SRR5355197	4	MEP	42588
SRR5355198	4	MEP	145428
SRR5355199	4	MEP	44626
SRR5355200	4	MEP	55072
SRR5355201	4	MEP	35480
SRR5355202	4	MEP	190354
SRR5355203	4	MEP	92968
SRR5355204	4	MEP	31506
SRR5355205	4	MEP	62000
SRR5355206	4	MEP	6578
SRR5355207	4	MEP	33272
SRR5355208	4	MEP	135664
SRR5355209	4	MEP	293050
SRR5355210	4	MEP	76266
SRR5355211	4	MEP	82834
SRR5355212	4	MEP	88436
SRR5355213	4	MEP	35398
SRR5355214	4	MEP	38804
SRR5355215	4	MEP	82338
SRR5355216	4	MEP	33926
SRR5355217	4	MEP	152588
SRR5355218	4	MEP	54358
SRR5355219	4	MEP	12594
SRR5355220	4	MEP	135300
SRR5355221	4	MEP	222538
SRR5355222	4	MEP	35286
SRR5355223	4	MEP	45304
SRR5355224	4	MEP	198686
SRR5355225	4	MEP	56474
SRR5355226	4	MEP	43792
SRR5355227	4	MEP	362074
SRR5355228	4	MEP	13502
SRR5355229	4	MEP	41296
SRR5355230	4	MEP	244162
SRR5355231	4	MEP	39910
SRR5355232	4	MEP	338528
SRR5355233	4	MEP	201528
SRR5355234	4	MEP	57348
SRR5355235	4	MEP	38218
SRR5355236	4	MEP	45280
SRR5355237	4	MEP	48360
SRR5355238	4	MEP	20538
SRR5355239	4	MEP	244894
SRR5355240	4	MEP	47140
SRR5355241	4	MEP	20754
SRR5355242	4	MEP	12988
SRR5355243	4	MEP	54092
SRR5355244	4	MEP	51790
SRR5355245	4	MEP	59026
SRR5355246	4	MEP	66072
SRR5355247	4	MEP	81230
SRR5355248	4	MEP	22574
SRR5355249	4	MEP	81988
SRR5355250	4	MEP	317096
SRR5355251	4	MEP	65378
SRR5355252	4	MEP	33604
SRR5355253	4	MEP	52022
SRR5355254	4	MEP	69788
SRR5355255	4	MEP	529512
SRR5355256	4	MEP	291282
SRR5355257	4	MEP	75936
SRR5355258	4	MEP	152660
SRR5355259	4	MEP	40966
SRR5355260	4	MEP	45968
SRR5355261	4	MEP	43786
SRR5355262	4	MEP	24318
SRR5355263	4	MEP	303690
SRR5355264	4	MEP	28210
SRR5355265	4	MEP	17474
SRR5355266	4	MEP	51720
SRR5355267	4	MEP	41020
SRR5355268	4	MEP	32798
SRR5355269	4	MEP	16360
SRR5355270	4	MEP	34186
SRR5355271	4	MEP	76300
SRR5355272	4	MEP	14218
SRR5355274	4	MEP	17580
SRR5355275	4	MEP	48870
SRR5355276	4	MEP	20808
SRR5355277	4	MEP	309748
SRR5355278	4	MEP	45934
SRR5355279	4	MEP	145106
SRR5355280	4	MEP	45426
SRR5355281	4	MEP	58708
SRR5355282	4	MEP	32578
SRR5355283	4	MEP	111506
SRR5355284	4	MEP	53672
SRR5355285	4	MEP	75302
SRR5355286	4	MEP	24586
SRR5355287	4	MEP	15212
SRR5355288	4	MEP	39098
SRR5355289	4	MEP	324886
SRR5355290	4	MEP	38974
SRR5355291	4	MEP	689482
SRR5355296	4	MEP	65256
SRR5355298	4	MEP	24066
SRR5355300	4	MEP	5084
SRR5355303	4	MEP	25532
SRR5355305	4	MEP	40858
SRR5355310	4	MEP	21190
SRR5355312	4	MEP	10810
SRR5355313	4	MEP	21428
SRR5355315	4	MEP	20668
SRR5355319	4	MEP	5770
SRR5355320	4	MEP	4986
SRR5355321	4	MEP	22416
SRR5355322	4	MEP	13070
SRR5355325	4	MEP	7684
SRR5355327	4	MEP	14492
SRR5355329	4	MEP	13846
SRR5355336	4	MEP	13370
SRR5355343	4	MEP	57312
SRR5355351	4	MEP	7648
SRR5355358	4	MEP	15858
SRR5355359	4	MEP	6726
SRR5355363	4	MEP	10274
SRR5355364	4	MEP	60844
SRR5355366	4	MEP	21480
SRR5355377	4	MEP	17586
SRR5355379	4	MEP	14764
SRR5355381	4	MEP	71342
SRR5355386	4	MEP	53354
SRR5355390	5	CLP	6556
SRR5355400	5	CLP	5228
SRR5355414	5	CLP	4148
SRR5355431	5	CLP	7922
SRR5355437	5	CLP	3870
SRR5355448	5	CLP	5828
SRR5355449	5	CLP	5120
SRR5355453	5	CLP	6030
SRR5355454	5	CLP	8420
SRR5355456	5	CLP	7106
SRR5355457	5	CLP	9146
SRR5355458	5	CLP	7278
SRR5355461	5	CLP	11712
SRR5355462	5	CLP	8028
SRR5355463	5	CLP	9450
SRR5355465	5	CLP	6538
SRR5355466	5	CLP	10272
SRR5355467	5	CLP	9256
SRR5355470	5	CLP	6370
SRR5355473	5	CLP	5164
SRR5355474	5	CLP	5346
SRR5355475	5	CLP	4226
SRR5355478	5	CLP	14634
SRR5355480	5	CLP	20524
SRR5355481	5	CLP	40178
SRR5355483	5	CLP	9426
SRR5355486	5	CLP	12574
SRR5355487	5	CLP	16424
SRR5355489	5	CLP	5692
SRR5355490	5	CLP	5186
SRR5355491	5	CLP	25846
SRR5355492	5	CLP	39598
SRR5355495	5	CLP	24488
SRR5355496	5	CLP	41054
SRR5355497	5	CLP	30268
SRR5355498	5	CLP	21786
SRR5355499	5	CLP	35188
SRR5355500	5	CLP	32570
