Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357774	-0.22688951019709	-7.07969808297999	Jurkat_T_cell	3554	GSM2879742	J	2
SRR6357776	-0.0330144358104936	-8.55895948129542	Jurkat_T_cell	13286	GSM2879744	J	2
SRR6357777	-0.570215601963448	-8.77768850046046	Jurkat_T_cell	4460	GSM2879745	J	2
SRR6357779	-0.87590040687983	-9.04176473337061	Jurkat_T_cell	15894	GSM2879747	J	2
SRR6357781	-1.2572826338238	-7.32158326822169	Jurkat_T_cell	1034	GSM2879749	J	2
SRR6357784	0.136221032100273	-9.15327405649073	Jurkat_T_cell	8808	GSM2879752	J	2
SRR6357786	0.812943916278435	-9.99741697030909	Jurkat_T_cell	32512	GSM2879754	J	2
SRR6357787	0.982885937648369	-8.81036615091212	Jurkat_T_cell	3446	GSM2879755	J	2
SRR6357788	-0.193436284107613	-9.16684007364161	Jurkat_T_cell	5592	GSM2879756	J	2
SRR6357789	0.154981474834038	-9.29320954995997	Jurkat_T_cell	10242	GSM2879757	J	2
SRR6357790	0.169572453456474	-7.23044919687159	Jurkat_T_cell	1530	GSM2879758	J	2
SRR6357791	-1.11232819084589	-6.88400602060206	Jurkat_T_cell	78670	GSM2879759	J	2
SRR6357792	-0.319271464390205	-8.46451616006739	Jurkat_T_cell	2404	GSM2879760	J	2
SRR6357793	-0.628493208927559	-7.98866796213038	Jurkat_T_cell	2874	GSM2879761	J	2
SRR6357794	0.887020330386711	-6.57924794870264	Jurkat_T_cell	6802	GSM2879762	J	2
SRR6357795	-3.64627303604548	-8.38386106210596	Jurkat_T_cell	14160	GSM2879763	J	2
SRR6357797	0.989478688197685	-9.31072473245509	Jurkat_T_cell	20812	GSM2879765	J	2
SRR6357799	-0.0495916796154252	-9.00987386422999	Jurkat_T_cell	20508	GSM2879767	J	2
SRR6357800	0.435807805018974	-7.78231858926661	Jurkat_T_cell	1078	GSM2879768	J	2
SRR6357801	-0.340532679600166	-7.82417726236231	Jurkat_T_cell	1004	GSM2879769	J	2
SRR6357802	-0.816666264576363	-7.55483960824854	Jurkat_T_cell	2354	GSM2879770	J	2
SRR6357803	-1.4726306391186	-7.45322274881251	Jurkat_T_cell	11022	GSM2879771	J	2
SRR6357804	-0.122573275608467	-8.99351262765772	Jurkat_T_cell	10926	GSM2879772	J	2
SRR6357805	1.20758710380132	-9.00382661538966	Jurkat_T_cell	9948	GSM2879773	J	2
SRR6357806	-1.24955620293085	-7.77565145212061	Jurkat_T_cell	1702	GSM2879774	J	2
SRR6357807	-2.01118602280085	-8.98374891000636	Jurkat_T_cell	4378	GSM2879775	J	2
SRR6357808	-0.941562075657295	-7.32103013711817	Jurkat_T_cell	9648	GSM2879776	J	2
SRR6357809	-0.317386765522408	-8.56496095376856	Jurkat_T_cell	3116	GSM2879777	J	2
SRR6357810	-0.0493058157390824	-8.69486283975489	Jurkat_T_cell	3142	GSM2879778	J	2
SRR6357811	-2.7129506063885	-7.52072095590479	Jurkat_T_cell	136852	GSM2879779	J	2
SRR6357812	-0.157840628666329	-7.88469648080714	Jurkat_T_cell	1094	GSM2879780	J	2
SRR6357813	0.188511710124565	-8.37814473825343	Jurkat_T_cell	7662	GSM2879781	J	2
SRR6357815	0.292819123225761	-9.28081941324122	Jurkat_T_cell	11544	GSM2879783	J	2
SRR6357816	-0.374486346287178	-9.41175126748927	Jurkat_T_cell	4232	GSM2879784	J	2
SRR6357817	0.058215718226982	-7.9163336725796	Jurkat_T_cell	2118	GSM2879785	J	2
SRR6357818	-2.03110255722468	-8.92263555246241	Jurkat_T_cell	23282	GSM2879786	J	2
SRR6357819	-0.270577330631661	-9.02014779764063	Jurkat_T_cell	7970	GSM2879787	J	2
SRR6357821	0.686821918445183	-8.15500402170069	Jurkat_T_cell	18358	GSM2879789	J	2
SRR6357822	-0.566489357990669	-8.76200628000147	Jurkat_T_cell	1672	GSM2879790	J	2
SRR6357823	0.0376437711292037	-7.97775506692774	Jurkat_T_cell	18384	GSM2879791	J	2
SRR6357824	-1.82809676651423	-6.98722791391261	Jurkat_T_cell	45328	GSM2879792	J	2
SRR6357827	-0.798500914616036	-9.77698564248927	Jurkat_T_cell	19084	GSM2879795	J	2
SRR6357829	-1.51556148056452	-8.9047312708462	Jurkat_T_cell	3534	GSM2879797	J	2
SRR6357831	0.373018603282524	-9.335575577792	Jurkat_T_cell	8530	GSM2879799	J	2
SRR6357832	0.61880836959417	-9.07250356393702	Jurkat_T_cell	8998	GSM2879800	J	2
SRR6357833	-0.916219372791695	-8.43283414560206	Jurkat_T_cell	1286	GSM2879801	J	2
SRR6357834	-0.954280514759468	-7.03975534158594	Jurkat_T_cell	3286	GSM2879802	J	2
SRR6357835	-1.76650466446345	-8.57032060342677	Jurkat_T_cell	69250	GSM2879803	J	2
SRR6357837	-3.47259845261042	-8.57666635232813	Jurkat_T_cell	48240	GSM2879805	J	2
SRR6357838	0.354486565547539	-9.76484346109278	Jurkat_T_cell	6848	GSM2879806	J	2
SRR6357840	-3.46908177856867	-7.96634721475489	Jurkat_T_cell	25520	GSM2879808	J	2
SRR6357841	-0.868029255909371	-8.15507173257716	Jurkat_T_cell	3778	GSM2879809	J	2
SRR6357842	-3.16288938049738	-8.24382352548487	Jurkat_T_cell	20968	GSM2879810	J	2
SRR6357843	-2.42779531006281	-9.04258775430567	Jurkat_T_cell	39604	GSM2879811	J	2
SRR6357845	-0.763904948276924	-7.18951654153712	Jurkat_T_cell	1404	GSM2879813	J	2
SRR6357846	-2.98757829193537	-7.30899858194239	Jurkat_T_cell	32818	GSM2879814	J	2
SRR6357848	0.461834769206596	-6.69918870645411	Jurkat_T_cell	31314	GSM2879816	J	2
SRR6357849	0.699849109607292	-7.81882524209864	Jurkat_T_cell	12912	GSM2879817	J	2
SRR6357850	-3.1598819685406	-8.40621423440821	Jurkat_T_cell	23522	GSM2879818	J	2
SRR6357851	0.0949433850818404	-8.04150914865382	Jurkat_T_cell	1724	GSM2879819	J	2
SRR6357852	-0.782894749683785	-7.71186685281641	Jurkat_T_cell	4028	GSM2879820	J	2
SRR6357853	-2.37500657562678	-8.59833955484278	Jurkat_T_cell	20496	GSM2879821	J	2
SRR6357855	0.363524537044121	-8.30268335061915	Jurkat_T_cell	14694	GSM2879823	J	2
SRR6357856	-3.34253634933894	-8.25963544565089	Jurkat_T_cell	65152	GSM2879824	J	2
SRR6357857	-2.82811011795466	-8.71979379373438	Jurkat_T_cell	36664	GSM2879825	J	2
SRR6357859	-0.553444047016548	-6.35271405893214	Jurkat_T_cell	1044	GSM2879827	J	2
SRR6357861	-1.13691653732722	-9.68176316934473	Jurkat_T_cell	10966	GSM2879829	J	2
SRR6357862	-1.87558688644831	-7.65498304086573	Jurkat_T_cell	1132	GSM2879830	J	2
SRR6357864	-2.40957440857356	-8.84687375741846	Jurkat_T_cell	70834	GSM2879832	J	2
SRR6357865	0.0191575097614058	-7.47257089334376	Jurkat_T_cell	4512	GSM2879833	J	2
SRR6357866	0.256037812190605	-7.66885614114649	Jurkat_T_cell	1032	GSM2879834	J	2
SRR6357867	-2.4536093664593	-8.85557985025294	Jurkat_T_cell	313854	GSM2879835	J	2
SRR6357868	-0.0890375566906205	-8.05384397226221	Jurkat_T_cell	18966	GSM2879836	J	3
SRR6357869	-0.306260724110054	-7.93288182931788	Jurkat_T_cell	6310	GSM2879837	J	3
SRR6357870	0.00313506599004354	-7.13772821145899	Jurkat_T_cell	1320	GSM2879838	J	3
SRR6357872	-2.52953519348566	-7.86108350473292	Jurkat_T_cell	7192	GSM2879840	J	3
SRR6357874	0.140466551738335	-9.01811933236964	Jurkat_T_cell	19116	GSM2879842	J	3
SRR6357877	-1.27838601593439	-8.16229295450098	Jurkat_T_cell	20496	GSM2879845	J	3
SRR6357878	-3.16196813110773	-8.52500295358546	Jurkat_T_cell	138054	GSM2879846	J	3
SRR6357879	-0.670534749073433	-9.09599065500147	Jurkat_T_cell	9690	GSM2879847	J	3
SRR6357880	-3.49733819488947	-8.06542634683497	Jurkat_T_cell	21174	GSM2879848	J	3
SRR6357881	-0.225701231998848	-9.93944215494044	Jurkat_T_cell	43232	GSM2879849	J	3
SRR6357882	-2.21527089600031	-8.42369508462794	Jurkat_T_cell	269068	GSM2879850	J	3
SRR6357884	-3.29551352981989	-7.86422013955958	Jurkat_T_cell	120688	GSM2879852	J	3
SRR6357885	-0.688028235477852	-8.58902501779444	Jurkat_T_cell	23342	GSM2879853	J	3
SRR6357886	-0.131225247425484	-8.26437043863184	Jurkat_T_cell	2056	GSM2879854	J	3
SRR6357887	-0.812320609135079	-8.28932332712061	Jurkat_T_cell	1376	GSM2879855	J	3
SRR6357889	-3.35020293716853	-8.04323339181788	Jurkat_T_cell	25984	GSM2879857	J	3
SRR6357890	1.02120433326299	-8.53235006051905	Jurkat_T_cell	2184	GSM2879858	J	3
