Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357776	0.117218360031523	7.25783161244361	Jurkat_T_cell	13286	GSM2879744	J	2
SRR6357777	-2.3819628509632	6.37776998600929	Jurkat_T_cell	4460	GSM2879745	J	2
SRR6357779	-1.76203890172156	5.93910936436622	Jurkat_T_cell	15894	GSM2879747	J	2
SRR6357781	-2.5074454101673	5.67967990956275	Jurkat_T_cell	1034	GSM2879749	J	2
SRR6357784	-1.90612955418738	9.30618385395973	Jurkat_T_cell	8808	GSM2879752	J	2
SRR6357786	-0.529150530969225	8.76115898213355	Jurkat_T_cell	32512	GSM2879754	J	2
SRR6357787	-1.61429198113593	8.65351680836646	Jurkat_T_cell	3446	GSM2879755	J	2
SRR6357788	-1.21262677041205	7.844291725969	Jurkat_T_cell	5592	GSM2879756	J	2
SRR6357789	-1.52448542443427	7.42573789677589	Jurkat_T_cell	10242	GSM2879757	J	2
SRR6357790	0.580135747517027	6.15486864170997	Jurkat_T_cell	1530	GSM2879758	J	2
SRR6357791	1.70017115744439	5.10940102658241	Jurkat_T_cell	78670	GSM2879759	J	2
SRR6357792	-2.12265594330939	7.24208978733985	Jurkat_T_cell	2404	GSM2879760	J	2
SRR6357793	-2.18013568249854	6.4782839210984	Jurkat_T_cell	2874	GSM2879761	J	2
SRR6357794	1.80231730612604	4.43079952321021	Jurkat_T_cell	6802	GSM2879762	J	2
SRR6357795	-1.44591160145911	3.026780048227	Jurkat_T_cell	14160	GSM2879763	J	2
SRR6357797	-0.559134990250193	8.77969459614723	Jurkat_T_cell	20812	GSM2879765	J	2
SRR6357799	-1.18601019707831	7.21705440602271	Jurkat_T_cell	20508	GSM2879767	J	2
SRR6357800	-2.38034065095099	7.12403062901466	Jurkat_T_cell	1078	GSM2879768	J	2
SRR6357801	-0.321618113474421	4.55498246273963	Jurkat_T_cell	1004	GSM2879769	J	2
SRR6357802	-1.17525352564963	6.19513992390601	Jurkat_T_cell	2354	GSM2879770	J	2
SRR6357803	-1.31316788521918	5.42834285817115	Jurkat_T_cell	11022	GSM2879771	J	2
SRR6357804	-0.386690944706522	5.32442072949378	Jurkat_T_cell	10926	GSM2879772	J	2
SRR6357805	-0.97495861378821	9.16114381871192	Jurkat_T_cell	9948	GSM2879773	J	2
SRR6357806	-2.06760461655768	3.83131770215003	Jurkat_T_cell	1702	GSM2879774	J	2
SRR6357807	-1.52753014889868	8.08466581425636	Jurkat_T_cell	4378	GSM2879775	J	2
SRR6357808	-0.741906598483644	5.71107296071021	Jurkat_T_cell	9648	GSM2879776	J	2
SRR6357809	-2.63501389351996	6.08243087849586	Jurkat_T_cell	3116	GSM2879777	J	2
SRR6357810	-1.80022306767615	6.77638343892066	Jurkat_T_cell	3142	GSM2879778	J	2
SRR6357811	0.45880089672891	3.60945920071571	Jurkat_T_cell	136852	GSM2879779	J	2
SRR6357812	-1.77304680672797	6.1417770775315	Jurkat_T_cell	1094	GSM2879780	J	2
SRR6357813	-1.12192030278357	7.39977363667457	Jurkat_T_cell	7662	GSM2879781	J	2
SRR6357815	-0.364173673366629	8.17509798130958	Jurkat_T_cell	11544	GSM2879783	J	2
SRR6357816	-2.01060993996771	6.35462001881568	Jurkat_T_cell	4232	GSM2879784	J	2
