Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357774	-9.03691375661958	1.09147043115173	Jurkat_T_cell	3554	GSM2879742	J	2
SRR6357776	-5.79525234211553	-0.534800995525971	Jurkat_T_cell	13286	GSM2879744	J	2
SRR6357777	-7.03626884926427	1.01977534181152	Jurkat_T_cell	4460	GSM2879745	J	2
SRR6357779	-8.15910669077504	0.0400654185441582	Jurkat_T_cell	15894	GSM2879747	J	2
SRR6357781	-8.19877572764028	0.603541027369842	Jurkat_T_cell	1034	GSM2879749	J	2
SRR6357784	-5.64778878201116	0.373029838862762	Jurkat_T_cell	8808	GSM2879752	J	2
SRR6357786	-5.95871831883062	-0.0387883078428657	Jurkat_T_cell	32512	GSM2879754	J	2
SRR6357787	-7.0431752394544	0.0606092322496026	Jurkat_T_cell	3446	GSM2879755	J	2
SRR6357788	-6.7850444506513	-0.690076817211762	Jurkat_T_cell	5592	GSM2879756	J	2
SRR6357789	-6.08971287716497	-0.320902575192109	Jurkat_T_cell	10242	GSM2879757	J	2
SRR6357790	-10.0297191332685	0.9410818923143	Jurkat_T_cell	1530	GSM2879758	J	2
SRR6357791	-2.5271406363355	0.163086067500457	Jurkat_T_cell	78670	GSM2879759	J	2
SRR6357792	-7.39251627434362	0.0894917357591241	Jurkat_T_cell	2404	GSM2879760	J	2
SRR6357793	-8.1247397850858	0.359449516597137	Jurkat_T_cell	2874	GSM2879761	J	2
SRR6357794	-4.88886668194402	0.0196853984025567	Jurkat_T_cell	6802	GSM2879762	J	2
SRR6357795	7.72071359645259	0.50127578860794	Jurkat_T_cell	14160	GSM2879763	J	2
SRR6357797	-7.24860741604436	0.168940554919585	Jurkat_T_cell	20812	GSM2879765	J	2
SRR6357799	-7.61456419933904	-0.0729858767362983	Jurkat_T_cell	20508	GSM2879767	J	2
SRR6357800	-8.82652895372678	0.558662425341949	Jurkat_T_cell	1078	GSM2879768	J	2
SRR6357801	-10.3117095421659	1.20215691215073	Jurkat_T_cell	1004	GSM2879769	J	2
SRR6357802	-9.55688484419454	1.2976549971727	Jurkat_T_cell	2354	GSM2879770	J	2
SRR6357803	-6.05457307804692	0.0259486544755547	Jurkat_T_cell	11022	GSM2879771	J	2
SRR6357804	-8.88534971732963	0.596789251628265	Jurkat_T_cell	10926	GSM2879772	J	2
SRR6357805	-6.30061175335515	-0.746714342770234	Jurkat_T_cell	9948	GSM2879773	J	2
SRR6357806	-10.2949981879102	1.33072854167496	Jurkat_T_cell	1702	GSM2879774	J	2
SRR6357807	-7.32601799477208	-0.510312069592133	Jurkat_T_cell	4378	GSM2879775	J	2
SRR6357808	-6.25326015461553	0.325124274554595	Jurkat_T_cell	9648	GSM2879776	J	2
SRR6357809	-5.32402111996282	0.0982680428651421	Jurkat_T_cell	3116	GSM2879777	J	2
