Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353490	0.316591294496257	-3.82687508402797	HSC	9936
SRR5353494	1.15995195695658	-1.80854772864314	HSC	9726
SRR5353497	-0.97715565374593	-4.23642837344142	HSC	21772
SRR5353498	0.288967164247234	-3.86294805346461	HSC	42952
SRR5353499	-0.042821375639241	-4.03347026644679	HSC	14722
SRR5353500	0.00219467469950407	-3.74971615611049	HSC	13968
SRR5353502	-0.0301162879774979	-4.73939716158839	HSC	17260
SRR5353503	-0.180359093458455	-3.29549753008815	HSC	90974
SRR5353504	0.610577614991862	-2.42881452380153	HSC	6036
SRR5353505	0.483341010301311	-3.45340382395717	HSC	10514
SRR5353506	0.167740615098674	-1.9312066370103	HSC	6096
SRR5353507	-0.0914387386153153	-4.84066974459621	HSC	16486
SRR5353509	-0.256611077101033	-4.19362818537684	HSC	46338
SRR5353510	0.229664357392986	-3.91774737177821	HSC	14210
SRR5353511	-0.253970591337483	-2.55085038481685	HSC	18328
SRR5353512	-0.390667645246785	-4.66622411547633	HSC	22132
SRR5353513	1.64318159410258	-1.43872246979209	HSC	4142
SRR5353514	0.217398675172527	-2.46345078288051	HSC	11650
SRR5353515	0.466784032075603	-3.5199979477975	HSC	11130
SRR5353516	-0.105636565000813	-4.00252210436793	HSC	51720
SRR5353517	0.335083754747111	-3.2709630662057	HSC	28060
SRR5353518	0.312865765779216	-0.688135378942214	HSC	4256
SRR5353519	-0.3921231906722	-3.34366881190272	HSC	17720
SRR5353521	0.425652774064738	-3.28857480822536	HSC	12672
SRR5353522	-0.196782318861287	-2.77461218176814	HSC	50108
SRR5353524	-0.476937262327473	-4.22786747752162	HSC	18892
SRR5353525	0.361641915528972	-3.705906503782	HSC	34232
SRR5353526	-0.336514679701131	-4.54384934245082	HSC	20200
SRR5353527	-0.334251610548299	-3.61813294230434	HSC	17888
SRR5353528	-0.655587164671223	-4.75016748248073	HSC	44822
SRR5353529	0.14225557634135	-2.88712798891994	HSC	19928
SRR5353530	1.3104918319871	-1.43049132166835	HSC	3836
SRR5353531	-0.277393309385579	-4.18424879847499	HSC	20082
SRR5353532	1.85474232026835	-1.75740140019389	HSC	4862
SRR5353533	0.672980578630168	-2.36645685969325	HSC	161956
SRR5353534	1.09823826143046	-1.36203282414409	HSC	5910
SRR5353535	-0.655135838300984	-4.69024192629787	HSC	25178
SRR5353536	0.269983084886272	-2.19070976315471	HSC	9418
SRR5353538	-0.373050896436971	-4.58856069384547	HSC	23790
SRR5353539	0.114615948884685	-4.31963574229213	HSC	69298
SRR5353540	0.21618488618632	-3.67512618838283	HSC	47676
SRR5353541	0.0737948734452316	-3.84263479052516	HSC	52094
SRR5353542	0.333435328691203	-3.15256499587031	HSC	8440
SRR5353543	-0.808721033842366	-4.37811171351405	HSC	25632
SRR5353544	1.77899912187358	-1.32782668708297	HSC	3362
SRR5353545	0.525446208207805	-2.92714154063197	HSC	10534
SRR5353546	0.535033019273479	-3.61064874468776	HSC	7100
SRR5353547	0.884845526902873	-2.7957775527093	HSC	6224
SRR5353548	1.39748647996684	-1.90203892527553	HSC	4324
SRR5353549	1.85288360902568	-1.30851860432359	HSC	3620
SRR5353550	-0.272442547590535	-4.75136410532924	HSC	54684
SRR5353551	-0.405903307707112	-4.35632383166286	HSC	14286
SRR5353552	0.459621461122234	-2.20469974814387	HSC	56174
SRR5353553	-0.0228092353651932	-3.6795164280984	HSC	73490
SRR5353554	-0.418694226057332	-3.59565769968959	HSC	7842
SRR5353555	0.503167184083659	-3.87329351244899	HSC	11528
SRR5353556	1.49440840074321	-1.18941628462108	HSC	8288
SRR5353557	-0.299804655821126	-4.8220158749673	HSC	20126
SRR5353558	-0.118947712690633	-3.24393903552028	HSC	14108
SRR5353559	-0.210787503034871	-4.32241522608729	HSC	26076
SRR5353560	0.475015433519084	-4.17999517260524	HSC	18978
SRR5353561	-0.9278897922347	-3.24104797183009	HSC	124734
SRR5353562	-0.572057215482991	-4.62820517359706	HSC	28980
