Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353484	-3.12914270297772	-4.36867458729952	HSC	16064
SRR5353490	-3.21104091541058	-6.3583124390146	HSC	9936
SRR5353494	-3.12103742496258	-4.52970011143892	HSC	9726
SRR5353497	-2.74384397403485	-4.56569178014009	HSC	21772
SRR5353498	-3.45656198398358	-2.76898796467989	HSC	42952
SRR5353499	-2.46014303104168	-6.76917726903169	HSC	14722
SRR5353500	-3.33779710666424	-5.7434123268625	HSC	13968
SRR5353502	-2.85709232227093	-7.10940296559541	HSC	17260
SRR5353503	-1.63733548061138	-1.60283405690401	HSC	90974
SRR5353504	-4.56778901950604	-4.73831303029268	HSC	6036
SRR5353505	-4.48917287723309	-4.32713110356539	HSC	10514
SRR5353506	-4.48471731082684	-4.87828810124605	HSC	6096
SRR5353507	-2.69950145618206	-7.22790748982637	HSC	16486
SRR5353509	-2.54809183017498	-3.77328045277803	HSC	46338
SRR5353510	-2.76830476657635	-6.88620169072359	HSC	14210
SRR5353511	-3.70126384631878	-3.2706511726877	HSC	18328
SRR5353512	-2.16387218372112	-5.8185756912729	HSC	22132
SRR5353513	-3.03082746402508	-7.483111690571	HSC	4142
SRR5353514	-2.77500194446331	-1.79152567296236	HSC	11650
SRR5353515	-3.09451955692059	-5.71566469578951	HSC	11130
SRR5353516	-2.18102973834759	-2.49235780148714	HSC	51720
SRR5353517	-2.89593786136395	-1.03701062112062	HSC	28060
SRR5353518	-4.15495151416546	-4.34089214711397	HSC	4256
SRR5353519	-2.57944911853558	-4.45614941029756	HSC	17720
SRR5353521	-3.94037622348553	-3.43583328633516	HSC	12672
SRR5353522	-1.14565605060345	-1.63503153233736	HSC	50108
SRR5353524	-2.78730195895916	-4.92970449834078	HSC	18892
SRR5353525	-2.18244117633587	-1.80162222295015	HSC	34232
SRR5353526	-3.11758083240277	-4.69641287236421	HSC	20200
SRR5353527	-2.90319913760906	-5.06924421696871	HSC	17888
