Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353377	-1.44337432105342	1.00032705505509	HSC	32556
SRR5353378	-1.49924342353144	0.569296781617592	HSC	7234
SRR5353379	2.30778111498555	1.64732259948869	HSC	36120
SRR5353380	0.648092105795948	0.445925657350013	HSC	13892
SRR5353381	0.904233410765735	2.76977056701798	HSC	7358
SRR5353382	1.21885748188695	0.578318540650795	HSC	17630
SRR5353383	-0.713990852425488	1.69066709716935	HSC	11228
SRR5353384	0.469648435523121	-1.25362115661483	HSC	76198
SRR5353385	-0.476650640557202	0.985032026368568	HSC	23750
SRR5353386	1.42644579689702	-1.0228891925035	HSC	23968
SRR5353387	0.0825944690009037	1.75315946777482	HSC	9242
SRR5353388	0.630659535338489	-0.016421373289635	HSC	53518
SRR5353389	0.549733474661914	2.85183805664201	HSC	25782
SRR5353390	1.50068207066259	-1.01251130859237	HSC	20056
SRR5353391	0.483028009345142	-1.64798646728378	HSC	15818
SRR5353392	2.40933226030072	1.00564665039201	HSC	22212
SRR5353393	0.762570455481617	-2.23312097350936	HSC	95848
SRR5353394	2.4369163958331	0.0933179302992322	HSC	155324
SRR5353395	0.280085637976734	2.65928739746232	HSC	81460
SRR5353396	-0.950712129662426	0.925665800172279	HSC	23432
SRR5353397	1.74852593224248	0.757697050172279	HSC	13066
SRR5353398	1.68906833212575	0.47519964416642	HSC	23492
SRR5353399	1.14202268402776	1.60323042114396	HSC	4360
SRR5353400	0.0707004813452641	-1.42553239623885	HSC	34890
SRR5353401	-0.937449857781323	2.23437589843888	HSC	12040
SRR5353402	2.04574342053136	0.141623441773842	HSC	13018
SRR5353403	1.92307896893224	-1.28926759521346	HSC	23544
SRR5353404	-1.21766512114802	2.53692144592423	HSC	4066
SRR5353405	-2.01236121375361	1.30751318176408	HSC	4428
SRR5353407	0.936930015494434	-2.07364183227401	HSC	79106
SRR5353408	0.604238107611744	1.52459997375626	HSC	23082
SRR5353409	0.172321393897144	-1.52342134277206	HSC	61536
SRR5353410	-1.10340707022944	0.452794019776771	HSC	11418
SRR5353412	1.2534541634818	-0.443038041990807	HSC	16258
SRR5353413	0.65961380284032	1.06293577392716	HSC	13190
SRR5353414	0.534593656470386	0.513001386720131	HSC	10116
SRR5353415	-0.687189743111523	1.01314443786759	HSC	11080
SRR5353416	0.27263767998418	-0.233098085325768	HSC	32856
SRR5353417	2.98502801339826	0.0196599407972791	HSC	42352
SRR5353418	1.62913162987432	1.76976484497208	HSC	32626
SRR5353419	1.63875581305226	0.0238828106703259	HSC	21502
SRR5353420	-0.639280006478222	0.153735105592201	HSC	14374
SRR5353422	-1.53673617560664	2.25564855774064	HSC	41880
SRR5353423	0.591549709250538	2.57132047851701	HSC	25978
SRR5353424	0.776800826003162	-1.68091493408065	HSC	18318
SRR5353425	1.42130966465673	2.39256376464982	HSC	29394
SRR5353426	1.81046397965154	1.03372663696427	HSC	6650
SRR5353427	0.760038807799427	-1.55625253478866	HSC	16400
SRR5353429	0.663865998198597	2.12229818542619	HSC	13596
SRR5353430	-1.98864524085322	2.11068433960099	HSC	25000
SRR5353431	1.58777971546849	1.74487394531388	HSC	13614
SRR5353432	-1.36418311316768	2.27764982422013	HSC	29798
SRR5353433	-1.02075664717952	0.240042631226967	HSC	6336
SRR5353434	-0.315146133492382	1.49754423339982	HSC	38878
SRR5353435	-2.4596406670312	1.20985883911271	HSC	20454
SRR5353436	1.0934884099265	1.99651235778947	HSC	5308
SRR5353437	1.56103117745122	-0.729067857664635	HSC	21346
SRR5353438	-1.59729973990718	1.15588087280412	HSC	10118
SRR5353439	0.00209863465031779	1.83137602050919	HSC	27120
SRR5353440	1.37723369877538	0.302426282960365	HSC	27080
SRR5353441	-0.8085974903802	-0.163188035887291	HSC	69626
SRR5353442	-0.479171201775463	1.55597013672013	HSC	28112
SRR5353444	0.560260370184986	-0.142979677122643	HSC	14780
SRR5353445	0.163826778342334	2.15579122741837	HSC	14248
SRR5353446	1.45392449181279	-1.69428544799667	HSC	184176
SRR5353447	-0.451977655480297	0.686362211305092	HSC	22558
SRR5353448	-1.23518340308467	0.842587415772865	HSC	6590
SRR5353449	1.28764338772496	1.50711912353654	HSC	40268
SRR5353450	-0.126777813027295	1.3506516857924	HSC	7328
SRR5353451	0.979721382071582	2.84358114441056	HSC	31068
SRR5353452	-0.391195461342724	2.18331236084122	HSC	53122
SRR5353453	0.2677443770667	0.463158552247474	HSC	25624
SRR5353454	0.541787937094776	-0.150487001341393	HSC	25756
SRR5353455	0.376393392493335	1.08812421997208	HSC	9472
SRR5353456	-0.0359229298333248	1.77942556579728	HSC	15402
SRR5353457	1.92864944021901	1.61263174255509	HSC	22060
SRR5353458	-0.054471180031689	2.35840315063615	HSC	14002
SRR5353459	0.907714202811329	-0.178101594847252	HSC	5660
SRR5353460	2.90758095662793	0.249623243409584	HSC	80514
SRR5353461	0.83805938046178	-0.113322313231041	HSC	9312
SRR5353463	1.2591150550147	2.0353269024672	HSC	27884
SRR5353464	1.24027235787114	-1.60145288268905	HSC	39670
SRR5353465	1.11833436768254	-1.06786828796249	HSC	22890
SRR5353466	-0.337643072197827	2.11220831115861	HSC	19182
SRR5353467	-0.176407978127392	0.688013975221107	HSC	11632
SRR5353468	-0.648646041939648	2.97590345581193	HSC	31622
SRR5353470	1.17994566242894	-2.39433770934921	HSC	284844
SRR5353471	-0.496213361809643	1.28154081543107	HSC	13086
SRR5353472	-1.73447291571894	-2.8327036456285	HSC	11948
SRR5353473	-1.09521429259578	2.46545690735001	HSC	21448
SRR5353474	0.537393644263355	1.12359327514787	HSC	12960
SRR5353475	1.16567929070195	2.58308881958146	HSC	21928
SRR5353476	1.42170853893956	2.0293511792006	HSC	12714
SRR5353477	0.0123003272314945	-1.06186967651229	HSC	8672
SRR5353478	-1.69295327384272	2.29393858154435	HSC	90968
SRR5353479	-0.505728408883007	2.84145635803361	HSC	3784
SRR5353480	0.207641199042408	-0.610165651243737	HSC	25916
SRR5353481	2.03504390995702	1.78097051818986	HSC	22464
SRR5353482	-1.71375815589228	1.37258619506974	HSC	3262
SRR5353484	-0.799948141167553	0.353136961060951	HSC	16064
SRR5353490	-1.21609966475764	1.60018247802872	HSC	9936
SRR5353494	-2.02720038611689	0.472886030274818	HSC	9726
SRR5353497	-1.29360620696345	2.42020506103654	HSC	21772
SRR5353498	-0.596612140725048	2.43368429382462	HSC	42952
SRR5353499	0.180990055014698	2.13268751342912	HSC	14722
SRR5353500	-1.26243250090876	-0.224305208128502	HSC	13968
SRR5353502	-0.0810178967217525	-0.0975542620835803	HSC	17260
SRR5353503	2.83590628187856	0.366738264161537	HSC	90974
SRR5353504	0.220799758841602	0.484845106202553	HSC	6036
SRR5353505	0.136108234335987	2.29271787841935	HSC	10514
SRR5353506	-0.190226242134961	0.601305906373451	HSC	6096
SRR5353507	-0.4293090553979	0.497311536866615	HSC	16486
SRR5353509	1.32750911991796	2.70863622863908	HSC	46338
SRR5353510	-0.10222952086726	2.89872831543107	HSC	14210
SRR5353511	-2.2177440376977	-0.11343675414901	HSC	18328
SRR5353512	1.39872296135625	2.31106085022111	HSC	22132
